Time,AIR LOOP:DesPer 1:Des Heat Mass Flow [kg/s],AIR LOOP:DesPer 1:Des Heat Cap [W],AIR LOOP:DesPer 1:Des Cool Mass Flow [kg/s],AIR LOOP:DesPer 1:Des Sens Cool Cap [W],AIR LOOP:DesPer 1:Des Tot Cool Cap [W],AIR LOOP:DesPer 2:Des Heat Mass Flow [kg/s],AIR LOOP:DesPer 2:Des Heat Cap [W],AIR LOOP:DesPer 2:Des Cool Mass Flow [kg/s],AIR LOOP:DesPer 2:Des Sens Cool Cap [W],AIR LOOP:DesPer 2:Des Tot Cool Cap [W]
19:45:00,5.419956E+00,0.000000E+00,5.419956E+00,6.937892E+04,1.485474E+05,1.373282E+01,2.685514E+05,5.419956E+00,0.000000E+00,0.000000E+00
19:50:00,5.419956E+00,0.000000E+00,5.419956E+00,6.885471E+04,1.480095E+05,1.373281E+01,2.685544E+05,5.419956E+00,0.000000E+00,0.000000E+00
19:55:00,5.419956E+00,0.000000E+00,5.419956E+00,6.833051E+04,1.474716E+05,1.373273E+01,2.685570E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:00:00,5.419956E+00,0.000000E+00,5.419956E+00,6.780630E+04,1.469337E+05,1.373259E+01,2.685592E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:05:00,5.419956E+00,0.000000E+00,5.419956E+00,6.737741E+04,1.464936E+05,5.749204E+00,2.349963E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:10:00,5.419956E+00,0.000000E+00,5.419956E+00,6.694851E+04,1.460535E+05,7.551452E+00,2.497797E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:15:00,5.419956E+00,0.000000E+00,5.419956E+00,6.651962E+04,1.456134E+05,8.417371E+00,2.572040E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:20:00,5.419956E+00,0.000000E+00,5.419956E+00,6.609072E+04,1.451733E+05,7.471444E+00,2.496272E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:25:00,5.419956E+00,0.000000E+00,5.419956E+00,6.566183E+04,1.447331E+05,7.960673E+00,2.535559E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:30:00,5.419956E+00,1.225415E+02,5.419956E+00,6.523293E+04,1.442930E+05,8.024584E+00,2.540694E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:35:00,5.419956E+00,5.514368E+02,5.419956E+00,6.480403E+04,1.438529E+05,8.066743E+00,2.544088E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:40:00,5.419956E+00,9.803321E+02,5.419956E+00,6.437514E+04,1.434128E+05,8.107629E+00,2.547380E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:45:00,5.419956E+00,1.409227E+03,5.419956E+00,6.394624E+04,1.429727E+05,8.146062E+00,2.550476E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:50:00,5.419956E+00,1.838123E+03,5.419956E+00,6.351735E+04,1.425326E+05,8.182666E+00,2.553424E+05,5.419956E+00,0.000000E+00,0.000000E+00
20:55:00,5.419956E+00,2.267018E+03,5.419956E+00,6.308845E+04,1.420924E+05,8.217564E+00,2.556235E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:00:00,5.419956E+00,2.695913E+03,5.419956E+00,6.265956E+04,1.416523E+05,8.250820E+00,2.558913E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:05:00,5.419956E+00,3.124808E+03,5.419956E+00,6.223066E+04,1.412122E+05,8.282542E+00,2.561468E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:10:00,5.419956E+00,3.553704E+03,5.419956E+00,6.180177E+04,1.407721E+05,8.312887E+00,2.563912E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:15:00,5.419956E+00,3.982599E+03,5.419956E+00,6.137287E+04,1.403320E+05,8.341980E+00,2.566254E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:20:00,5.419956E+00,4.411494E+03,5.419956E+00,6.094398E+04,1.398919E+05,8.370015E+00,2.568512E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:25:00,5.419956E+00,4.840390E+03,5.419956E+00,6.051508E+04,1.394517E+05,8.397017E+00,2.570686E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:30:00,5.419956E+00,5.269285E+03,5.419956E+00,6.008619E+04,1.390116E+05,8.422990E+00,2.572777E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:35:00,5.419956E+00,5.698180E+03,5.419956E+00,5.965729E+04,1.385715E+05,8.448009E+00,2.574792E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:40:00,5.419956E+00,6.127075E+03,5.419956E+00,5.922840E+04,1.381315E+05,8.472147E+00,2.576735E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:45:00,5.419956E+00,6.555971E+03,5.419956E+00,5.879950E+04,1.376914E+05,8.495452E+00,2.578612E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:50:00,5.419956E+00,6.984866E+03,5.419956E+00,5.837061E+04,1.372512E+05,8.517965E+00,2.580424E+05,5.419956E+00,0.000000E+00,0.000000E+00
21:55:00,5.419956E+00,7.413761E+03,5.419956E+00,5.794171E+04,1.368111E+05,8.539679E+00,2.582173E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:00:00,5.419956E+00,7.842657E+03,5.419956E+00,5.751282E+04,1.363710E+05,8.560644E+00,2.583861E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:05:00,5.419956E+00,8.176242E+03,5.419956E+00,5.717923E+04,1.360287E+05,8.581066E+00,2.585505E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:10:00,5.419956E+00,8.509827E+03,5.419956E+00,5.684564E+04,1.356864E+05,8.600876E+00,2.587100E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:15:00,5.419956E+00,8.843412E+03,5.419956E+00,5.651206E+04,1.353440E+05,8.620091E+00,2.588647E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:20:00,5.419956E+00,9.176997E+03,5.419956E+00,5.617847E+04,1.350017E+05,8.638757E+00,2.590150E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:25:00,5.419956E+00,9.510583E+03,5.419956E+00,5.584489E+04,1.346594E+05,8.656874E+00,2.591609E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:30:00,5.419956E+00,9.844168E+03,5.419956E+00,5.551130E+04,1.343171E+05,8.674471E+00,2.593026E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:35:00,5.419956E+00,1.017775E+04,5.419956E+00,5.517772E+04,1.339748E+05,8.691592E+00,2.594404E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:40:00,5.419956E+00,1.051134E+04,5.419956E+00,5.484413E+04,1.336325E+05,8.708225E+00,2.595743E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:45:00,5.419956E+00,1.084492E+04,5.419956E+00,5.451055E+04,1.332902E+05,8.724382E+00,2.597044E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:50:00,5.419956E+00,1.117851E+04,5.419956E+00,5.417696E+04,1.329479E+05,8.740127E+00,2.598312E+05,5.419956E+00,0.000000E+00,0.000000E+00
22:55:00,5.419956E+00,1.151209E+04,5.419956E+00,5.384338E+04,1.326056E+05,8.755456E+00,2.599546E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:00:00,5.419956E+00,1.184568E+04,5.419956E+00,5.350979E+04,1.322633E+05,8.770371E+00,2.600747E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:05:00,5.419956E+00,1.217926E+04,5.419956E+00,5.317621E+04,1.319210E+05,8.792332E+00,2.602515E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:10:00,5.419956E+00,1.251285E+04,5.419956E+00,5.284262E+04,1.315787E+05,8.806896E+00,2.603688E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:15:00,5.419956E+00,1.284643E+04,5.419956E+00,5.250904E+04,1.312363E+05,8.821045E+00,2.604828E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:20:00,5.419956E+00,1.318002E+04,5.419956E+00,5.217545E+04,1.308940E+05,8.834679E+00,2.605925E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:25:00,5.419956E+00,1.351361E+04,5.419956E+00,5.184187E+04,1.305517E+05,8.847979E+00,2.606996E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:30:00,5.419956E+00,1.384719E+04,5.419956E+00,5.150828E+04,1.302094E+05,8.860932E+00,2.608039E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:35:00,5.419956E+00,1.418078E+04,5.419956E+00,5.117470E+04,1.298671E+05,8.873533E+00,2.609053E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:40:00,5.419956E+00,1.451436E+04,5.419956E+00,5.084111E+04,1.295248E+05,8.885816E+00,2.610042E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:45:00,5.419956E+00,1.484795E+04,5.419956E+00,5.050753E+04,1.291825E+05,8.897786E+00,2.611006E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:50:00,5.419956E+00,1.518153E+04,5.419956E+00,5.017394E+04,1.288402E+05,8.909473E+00,2.611947E+05,5.419956E+00,0.000000E+00,0.000000E+00
23:55:00,5.419956E+00,1.551512E+04,5.419956E+00,4.984036E+04,1.284979E+05,8.920873E+00,2.612865E+05,5.419956E+00,0.000000E+00,0.000000E+00
24:00:00,5.419956E+00,1.584870E+04,5.419956E+00,4.950677E+04,1.281556E+05,8.932003E+00,2.613761E+05,5.419956E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,2.136944E+01,8.243377E+00,3.289961E+05,1.180863E+05
NonCoinc Peak,2.258730E+01,8.661937E+00,3.289961E+05,1.180863E+05
