time,OAT C,OAH %,WS M/S,WD,SOLDIF W/M2,SOLDIR W/M2,HWOEN C,PPD(PRCD) %,MULSSP C,IAT C,IATSSP C,OCCP,HTDMD KW,AMVRAW_0,AMVRAW_1,AMVRAW_2,AMVRAW_3,AMVRAW_4,AMVRAW_5,AMVRAW_6,AMVRAW_7,AMVRAW_8,AMVRAW_9,AMVRAW_10,AMVRAW_11,AMVRAW_12,AMVRAW_13,AMVRAW_14
2018-01-30 18:50:17.716046,-7.0888888888888895,75.199997,2.2799039999999997,282.0,0.919965187832976,3.4812167023998566e-05,10.0,0.0,51.185701111111115,21.85999111111111,22.22222222222222,1,30.401217944444447,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 18:55:24.789030,-6.9,71.300003,1.743456,296.0,0.8799727468011621,2.7253198837911202e-05,10.0,0.0,50.75584388888888,21.875991666666664,22.22222222222222,1,38.04015533333333,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:00:32.269022,-6.9,71.300003,1.743456,296.0,0.5199949361529004,5.063847099691249e-06,10.0,0.0,50.81584055555555,21.859995555555557,22.22222222222222,1,35.83219916666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:05:39.636994,-6.9,71.300003,1.743456,296.0,0.5299951334688404,4.866531159478043e-06,10.0,0.0,50.85583166666667,21.851993333333336,22.22222222222222,1,37.17199372222222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:10:46.808996,-6.9,71.300003,1.743456,296.0,0.5199958026173112,4.1973826888084384e-06,10.0,0.0,50.875837777777775,21.83199555555555,22.22222222222222,1,44.062050222222226,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:15:54.492994,-6.9,71.300003,1.743456,296.0,0.5999940786850145,5.921314985402893e-06,10.0,0.0,51.075855,21.811989444444446,22.22222222222222,1,39.263929833333336,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:21:02.019206,-6.9,71.300003,1.743456,296.0,0.7899875224545946,1.2477545405383145e-05,10.0,0.0,51.015836666666665,21.79599333333333,22.22222222222222,1,30.280305555555554,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:26:09.405031,-6.833332777777778,68.599998,2.01168,286.0,0.06999999196479194,8.035208076824599e-09,10.0,0.0,51.075855,21.783989999999996,22.22222222222222,1,36.40675000000001,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:31:16.756993,-6.833332777777778,68.599998,2.01168,286.0,0.0,0.0,10.0,0.0,51.04176833333334,21.783989999999996,22.22222222222222,1,36.26139066666667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:36:24.016989,-6.833332777777778,68.599998,2.01168,286.0,0.23999971814801846,2.8185198155611137e-07,10.0,0.0,51.12177111111111,21.771990555555554,22.22222222222222,1,38.72570811111112,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:41:31.512462,-6.833332777777778,68.599998,2.01168,286.0,0.36999903125418765,9.687458124149516e-07,10.0,0.0,51.30176111111111,21.751988888888892,22.22222222222222,1,43.96356605555556,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:46:38.720995,-6.833332777777778,68.599998,2.01168,286.0,0.5499970050773584,2.994922641731712e-06,10.0,0.0,51.34175222222222,21.73999388888889,22.22222222222222,1,43.240565111111124,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:51:46.000994,-6.927777222222223,62.0,1.743456,293.0,0.5399973249327069,2.675067293088622e-06,10.0,0.0,51.36175777777778,21.731991111111107,22.22222222222222,1,38.18480088888888,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 19:56:53.048991,-6.927777222222223,62.0,1.743456,293.0,0.6299959788824041,4.021117595976152e-06,10.0,0.0,51.40177,21.703995555555558,22.22222222222222,1,30.575240833333332,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:02:00.844518,-6.927777222222223,62.0,1.743456,293.0,0.5499974616341448,2.5383658552851757e-06,10.0,0.0,18.333333333333332,21.69199611111111,19.444444444444443,0,31.98602238888889,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:07:08.061371,-6.927777222222223,62.0,1.743456,293.0,0.5599974511193939,2.5488806061746184e-06,10.0,0.0,18.333333333333332,21.66799333333333,19.444444444444443,0,0.8089898888888888,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:12:15.800997,-6.927777222222223,62.0,1.743456,293.0,0.5999970108509026,2.9891490973531018e-06,10.0,0.0,18.333333333333332,21.671994444444447,19.444444444444443,0,5.831140055555554,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:17:23.052996,-6.927777222222223,62.0,1.743456,293.0,0.7499944200382044,5.579961795538797e-06,10.0,0.0,18.42670888888889,21.647991666666666,19.444444444444443,0,5.110011277777777,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2018-01-30 20:22:30.064996,-7.249999444444444,62.900002,1.519936,295.0,0.6299968336603782,3.1663396218391103e-06,10.0,0.0,18.566707777777776,21.61999166666667,19.444444444444443,0,4.722163333333332,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
