1,4.csl.vavDx.light.beijing,,,,,,,,,,,
2,4.csl.vavDx.light.beijing.test,,,,,,,,,,,
,,,,,,,,,,,,
Date/Time,[1] Site Outdoor Air Drybulb Temperature (C),[1] Site Outdoor Air Relative Humidity (%),[1] Site Wind Direction (deg),[1] Site Wind Speed (m/s),[1] Site Direct Solar Radiation Rate per Area (W/m2),[1] Site Diffuse Solar Radiation Rate per Area (W/m2),[2] Site Outdoor Air Drybulb Temperature (C),[2] Site Outdoor Air Relative Humidity (%),[2] Site Wind Direction (deg),[2] Site Wind Speed (m/s),[2] Site Direct Solar Radiation Rate per Area (W/m2),[2] Site Diffuse Solar Radiation Rate per Area (W/m2)
2002/6/1 0:10,23.2,69.1666666667,196.6666666667,0.6333333333,0,0,20.1666666667,53,111.6666666667,2.6666666667,0,0
2002/6/1 0:20,22.3,70.3333333333,193.3333333333,0.5666666667,0,0,20.3333333333,53,113.3333333333,2.3333333333,0,0
2002/6/1 0:30,21.4,71.5,190,0.5,0,0,20.5,53,115,2,0,0
2002/6/1 0:40,20.5,72.6666666667,186.6666666667,0.4333333333,0,0,20.6666666667,53,116.6666666667,1.6666666667,0,0
2002/6/1 0:50,19.6,73.8333333333,183.3333333333,0.3666666667,0,0,20.8333333333,53,118.3333333333,1.3333333333,0,0
2002/6/1 1:00,18.7,75,180,0.3,0,0,21,53,120,1,0,0
2002/6/1 1:10,18.6833333333,75,150,0.25,0,0,20.9333333333,54,111.6666666667,1,0,0
2002/6/1 1:20,18.6666666667,75,120,0.2,0,0,20.8666666667,55,103.3333333333,1,0,0
2002/6/1 1:30,18.65,75,90,0.15,0,0,20.8,56,95,1,0,0
2002/6/1 1:40,18.6333333333,75,60,0.1,0,0,20.7333333333,57,86.6666666667,1,0,0
2002/6/1 1:50,18.6166666667,75,30,0.05,0,0,20.6666666667,58,78.3333333333,1,0,0
2002/6/1 2:00,18.6,75,0,0,0,0,20.6,59,70,1,0,0
2002/6/1 2:10,18.55,75.1666666667,0,0.05,0,0,19.8333333333,62.8333333333,61.6666666667,1.1666666667,0,0
2002/6/1 2:20,18.5,75.3333333333,0,0.1,0,0,19.0666666667,66.6666666667,53.3333333333,1.3333333333,0,0
2002/6/1 2:30,18.45,75.5,0,0.15,0,0,18.3,70.5,45,1.5,0,0
2002/6/1 2:40,18.4,75.6666666667,0,0.2,0,0,17.5333333333,74.3333333333,36.6666666667,1.6666666667,0,0
2002/6/1 2:50,18.35,75.8333333333,0,0.25,0,0,16.7666666667,78.1666666667,28.3333333333,1.8333333333,0,0
2002/6/1 3:00,18.3,76,0,0.3,0,0,16,82,20,2,0,0
2002/6/1 3:10,18.2666666667,76,0,0.3666666667,0,0,15.8333333333,83,20,1.8333333333,0,0
2002/6/1 3:20,18.2333333333,76,0,0.4333333333,0,0,15.6666666667,84,20,1.6666666667,0,0
2002/6/1 3:30,18.2,76,0,0.5,0,0,15.5,85,20,1.5,0,0
2002/6/1 3:40,18.1666666667,76,0,0.5666666667,0,0,15.3333333333,86,20,1.3333333333,0,0
2002/6/1 3:50,18.1333333333,76,0,0.6333333333,0,0,15.1666666667,87,20,1.1666666667,0,0
2002/6/1 4:00,18.1,76,0,0.7,0,0,15,88,20,1,0,0
2002/6/1 4:10,18.0833333333,75.8333333333,56.6666666667,0.75,0,0,15.2166666667,86.1666666667,18.3333333333,1.0833333333,0,0
2002/6/1 4:20,18.0666666667,75.6666666667,113.3333333333,0.8,0,0,15.4333333333,84.3333333333,16.6666666667,1.1666666667,0,0
2002/6/1 4:30,18.05,75.5,170,0.85,0,0,15.65,82.5,15,1.25,0,0
2002/6/1 4:40,18.0333333333,75.3333333333,226.6666666667,0.9,0,0,15.8666666667,80.6666666667,13.3333333333,1.3333333333,0,0
2002/6/1 4:50,18.0166666667,75.1666666667,283.3333333333,0.95,0,0,16.0833333333,78.8333333333,11.6666666667,1.4166666667,0,0
2002/6/1 5:00,18,75,340,1,1,17.5,16.3,77,10,1.5,18.5,17
2002/6/1 5:10,18,74.6666666667,340,0.95,1.3333333333,23.3333333333,16.75,75.5,65,1.5833333333,24.6666666667,22.6666666667
2002/6/1 5:20,18,74.3333333333,340,0.9,1.6666666667,29.1666666667,17.2,74,120,1.6666666667,30.8333333333,28.3333333333
2002/6/1 5:30,18,74,340,0.85,2,35,17.65,72.5,175,1.75,37,34
2002/6/1 5:40,18,73.6666666667,340,0.8,43,47.8333333333,18.1,71,230,1.8333333333,71,47.3333333333
2002/6/1 5:50,18,73.3333333333,340,0.75,84,60.6666666667,18.55,69.5,285,1.9166666667,105,60.6666666667
2002/6/1 6:00,18,73,340,0.7,125,73.5,19,68,340,2,139,74
2002/6/1 6:10,18.4666666667,70.3333333333,340,0.6333333333,166,86.3333333333,19.5,63.5,343.3333333333,2.3333333333,173,87.3333333333
2002/6/1 6:20,18.9333333333,67.6666666667,340,0.5666666667,207,99.1666666667,20,59,346.6666666667,2.6666666667,207,100.6666666667
2002/6/1 6:30,19.4,65,340,0.5,248,112,20.5,54.5,350,3,241,114
2002/6/1 6:40,19.8666666667,62.3333333333,340,0.4333333333,284.3333333333,120.3333333333,21,50,353.3333333333,3.3333333333,276,122
2002/6/1 6:50,20.3333333333,59.6666666667,340,0.3666666667,320.6666666667,128.6666666667,21.5,45.5,356.6666666667,3.6666666667,311,130
2002/6/1 7:00,20.8,57,340,0.3,357,137,22,41,360,4,346,138
2002/6/1 7:10,21.1333333333,55.5,283.3333333333,0.25,393.3333333333,145.3333333333,22.3666666667,40.3333333333,303.3333333333,3.8333333333,381,146
2002/6/1 7:20,21.4666666667,54,226.6666666667,0.2,429.6666666667,153.6666666667,22.7333333333,39.6666666667,246.6666666667,3.6666666667,416,154
2002/6/1 7:30,21.8,52.5,170,0.15,466,162,23.1,39,190,3.5,451,162
2002/6/1 7:40,22.1333333333,51,113.3333333333,0.1,499,160.6666666667,23.4666666667,38.3333333333,133.3333333333,3.3333333333,476.1666666667,165.5
2002/6/1 7:50,22.4666666667,49.5,56.6666666667,0.05,532,159.3333333333,23.8333333333,37.6666666667,76.6666666667,3.1666666667,501.3333333333,169
2002/6/1 8:00,22.8,48,0,0,565,158,24.2,37,20,3,526.5,172.5
2002/6/1 8:10,23.0333333333,47.6666666667,0,0.1666666667,598,156.6666666667,24.5,35.1666666667,25,3.1666666667,551.6666666667,176
2002/6/1 8:20,23.2666666667,47.3333333333,0,0.3333333333,631,155.3333333333,24.8,33.3333333333,30,3.3333333333,576.8333333333,179.5
2002/6/1 8:30,23.5,47,0,0.5,664,154,25.1,31.5,35,3.5,602,183
2002/6/1 8:40,23.7333333333,46.6666666667,0,0.6666666667,678.5,155.3333333333,25.4,29.6666666667,40,3.6666666667,619.1666666667,184
2002/6/1 8:50,23.9666666667,46.3333333333,0,0.8333333333,693,156.6666666667,25.7,27.8333333333,45,3.8333333333,636.3333333333,185
2002/6/1 9:00,24.2,46,0,1,707.5,158,26,26,50,4,653.5,186
2002/6/1 9:10,24.4166666667,45.5,0,1.1666666667,722,159.3333333333,26.3333333333,25.5,55,3.6666666667,670.6666666667,187
2002/6/1 9:20,24.6333333333,45,0,1.3333333333,736.5,160.6666666667,26.6666666667,25,60,3.3333333333,687.8333333333,188
2002/6/1 9:30,24.85,44.5,0,1.5,751,162,27,24.5,65,3,705,189
2002/6/1 9:40,25.0666666667,44,0,1.6666666667,758.3333333333,163.6666666667,27.3333333333,24,70,2.6666666667,715.8333333333,188.5
2002/6/1 9:50,25.2833333333,43.5,0,1.8333333333,765.6666666667,165.3333333333,27.6666666667,23.5,75,2.3333333333,726.6666666667,188
2002/6/1 10:00,25.5,43,0,2,773,167,28,23,80,2,737.5,187.5
2002/6/1 10:10,25.7333333333,42.6666666667,26.6666666667,2.1666666667,780.3333333333,168.6666666667,27.9666666667,23.5,96.6666666667,2.0833333333,748.3333333333,187
2002/6/1 10:20,25.9666666667,42.3333333333,53.3333333333,2.3333333333,787.6666666667,170.3333333333,27.9333333333,24,113.3333333333,2.1666666667,759.1666666667,186.5
2002/6/1 10:30,26.2,42,80,2.5,795,172,27.9,24.5,130,2.25,770,186
2002/6/1 10:40,26.4333333333,41.6666666667,106.6666666667,2.6666666667,745.5,207,27.8666666667,25,146.6666666667,2.3333333333,775.5,185.5
2002/6/1 10:50,26.6666666667,41.3333333333,133.3333333333,2.8333333333,696,242,27.8333333333,25.5,163.3333333333,2.4166666667,781,185
2002/6/1 11:00,26.9,41,160,3,646.5,277,27.8,26,180,2.5,786.5,184.5
2002/6/1 11:10,27.0833333333,40.6666666667,160,3.1166666667,597,312,28.1666666667,24.6666666667,180,2.25,792,184
2002/6/1 11:20,27.2666666667,40.3333333333,160,3.2333333333,547.5,347,28.5333333333,23.3333333333,180,2,797.5,183.5
2002/6/1 11:30,27.45,40,160,3.35,498,382,28.9,22,180,1.75,803,183
2002/6/1 11:40,27.6333333333,39.6666666667,160,3.4666666667,446,395,29.2666666667,20.6666666667,180,1.5,804,182.8333333333
2002/6/1 11:50,27.8166666667,39.3333333333,160,3.5833333333,394,408,29.6333333333,19.3333333333,180,1.25,805,182.6666666667
2002/6/1 12:00,28,39,160,3.7,342,421,30,18,180,1,806,182.5
2002/6/1 12:10,28.1833333333,38.8333333333,160,3.8,290,434,30,18.1666666667,176.6666666667,1.1666666667,807,182.3333333333
2002/6/1 12:20,28.3666666667,38.6666666667,160,3.9,238,447,30,18.3333333333,173.3333333333,1.3333333333,808,182.1666666667
2002/6/1 12:30,28.55,38.5,160,4,186,460,30,18.5,170,1.5,809,182
2002/6/1 12:40,28.7333333333,38.3333333333,160,4.1,156.6666666667,420.1666666667,30,18.6666666667,166.6666666667,1.6666666667,805.1666666667,182.5
2002/6/1 12:50,28.9166666667,38.1666666667,160,4.2,127.3333333333,380.3333333333,30,18.8333333333,163.3333333333,1.8333333333,801.3333333333,183
2002/6/1 13:00,29.1,38,160,4.3,98,340.5,30,19,160,2,797.5,183.5
2002/6/1 13:10,29.2833333333,37.6666666667,166.6666666667,4.4166666667,68.6666666667,300.6666666667,30.1166666667,19.5,166.6666666667,2.1666666667,793.6666666667,184
2002/6/1 13:20,29.4666666667,37.3333333333,173.3333333333,4.5333333333,39.3333333333,260.8333333333,30.2333333333,20,173.3333333333,2.3333333333,789.8333333333,184.5
2002/6/1 13:30,29.65,37,180,4.65,10,221,30.35,20.5,180,2.5,786,185
2002/6/1 13:40,29.8333333333,36.6666666667,186.6666666667,4.7666666667,8.8333333333,217.8333333333,30.4666666667,21,186.6666666667,2.6666666667,777.3333333333,185.5
2002/6/1 13:50,30.0166666667,36.3333333333,193.3333333333,4.8833333333,7.6666666667,214.6666666667,30.5833333333,21.5,193.3333333333,2.8333333333,768.6666666667,186
2002/6/1 14:00,30.2,36,200,5,6.5,211.5,30.7,22,200,3,760,186.5
2002/6/1 14:10,30.1666666667,36.1666666667,200,4.95,5.3333333333,208.3333333333,30.75,21.3333333333,196.6666666667,3.3333333333,751.3333333333,187
2002/6/1 14:20,30.1333333333,36.3333333333,200,4.9,4.1666666667,205.1666666667,30.8,20.6666666667,193.3333333333,3.6666666667,742.6666666667,187.5
2002/6/1 14:30,30.1,36.5,200,4.85,3,202,30.85,20,190,4,734,188
2002/6/1 14:40,30.0666666667,36.6666666667,200,4.8,2.6666666667,195.8333333333,30.9,19.3333333333,186.6666666667,4.3333333333,719.3333333333,187.8333333333
2002/6/1 14:50,30.0333333333,36.8333333333,200,4.75,2.3333333333,189.6666666667,30.95,18.6666666667,183.3333333333,4.6666666667,704.6666666667,187.6666666667
2002/6/1 15:00,30,37,200,4.7,2,183.5,31,18,180,5,690,187.5
2002/6/1 15:10,29.9833333333,37.1666666667,200,4.6333333333,1.6666666667,177.3333333333,31,17.8333333333,180,5,675.3333333333,187.3333333333
2002/6/1 15:20,29.9666666667,37.3333333333,200,4.5666666667,1.3333333333,171.1666666667,31,17.6666666667,180,5,660.6666666667,187.1666666667
2002/6/1 15:30,29.95,37.5,200,4.5,1,165,31,17.5,180,5,646,187
2002/6/1 15:40,29.9333333333,37.6666666667,200,4.4333333333,0.8333333333,157,31,17.3333333333,180,5,624.3333333333,184.6666666667
2002/6/1 15:50,29.9166666667,37.8333333333,200,4.3666666667,0.6666666667,149,31,17.1666666667,180,5,602.6666666667,182.3333333333
2002/6/1 16:00,29.9,38,200,4.3,0.5,141,31,17,180,5,581,180
2002/6/1 16:10,29.8666666667,38.1666666667,196.6666666667,4.25,0.3333333333,133,30.95,18.3333333333,180,4.6666666667,559.3333333333,177.6666666667
2002/6/1 16:20,29.8333333333,38.3333333333,193.3333333333,4.2,0.1666666667,125,30.9,19.6666666667,180,4.3333333333,537.6666666667,175.3333333333
2002/6/1 16:30,29.8,38.5,190,4.15,0,117,30.85,21,180,4,516,173
2002/6/1 16:40,29.7666666667,38.6666666667,186.6666666667,4.1,0,112,30.8,22.3333333333,180,3.6666666667,484.6666666667,166.8333333333
2002/6/1 16:50,29.7333333333,38.8333333333,183.3333333333,4.05,0,107,30.75,23.6666666667,180,3.3333333333,453.3333333333,160.6666666667
2002/6/1 17:00,29.7,39,180,4,0,102,30.7,25,180,3,422,154.5
2002/6/1 17:10,29.6,39.5,180,4.05,0,97,30.5833333333,24.8333333333,178.3333333333,3.1666666667,390.6666666667,148.3333333333
2002/6/1 17:20,29.5,40,180,4.1,0,92,30.4666666667,24.6666666667,176.6666666667,3.3333333333,359.3333333333,142.1666666667
2002/6/1 17:30,29.4,40.5,180,4.15,0,87,30.35,24.5,175,3.5,328,136
2002/6/1 17:40,29.3,41,180,4.2,0,78.1666666667,30.2333333333,24.3333333333,173.3333333333,3.6666666667,290,124.5
2002/6/1 17:50,29.2,41.5,180,4.25,0,69.3333333333,30.1166666667,24.1666666667,171.6666666667,3.8333333333,252,113
2002/6/1 18:00,29.1,42,180,4.3,0,60.5,30,24,170,4,214,101.5
2002/6/1 18:10,28.9833333333,42.5,180,4.3666666667,0,51.6666666667,29.6666666667,24.5,168.3333333333,4.1666666667,176,90
2002/6/1 18:20,28.8666666667,43,180,4.4333333333,0,42.8333333333,29.3333333333,25,166.6666666667,4.3333333333,138,78.5
2002/6/1 18:30,28.75,43.5,180,4.5,0,34,29,25.5,165,4.5,100,67
2002/6/1 18:40,28.6333333333,44,180,4.5666666667,0,28.8333333333,28.6666666667,26,163.3333333333,4.6666666667,84.3333333333,56.3333333333
2002/6/1 18:50,28.5166666667,44.5,180,4.6333333333,0,23.6666666667,28.3333333333,26.5,161.6666666667,4.8333333333,68.6666666667,45.6666666667
2002/6/1 19:00,28.4,45,180,4.7,0,18.5,28,27,160,5,53,35
2002/6/1 19:10,28.3,45.5,180,4.75,0,13.3333333333,27.6833333333,26.8333333333,163.3333333333,4.6666666667,37.3333333333,24.3333333333
2002/6/1 19:20,28.2,46,180,4.8,0,8.1666666667,27.3666666667,26.6666666667,166.6666666667,4.3333333333,21.6666666667,13.6666666667
2002/6/1 19:30,28.1,46.5,180,4.85,0,3,27.05,26.5,170,4,6,3
2002/6/1 19:40,28,47,180,4.9,0,0,26.7333333333,26.3333333333,173.3333333333,3.6666666667,0,0
2002/6/1 19:50,27.9,47.5,180,4.95,0,0,26.4166666667,26.1666666667,176.6666666667,3.3333333333,0,0
2002/6/1 20:00,27.8,48,180,5,0,0,26.1,26,180,3,0,0
2002/6/1 20:10,27.6333333333,48.8333333333,180,4.7833333333,0,0,25.9166666667,26.3333333333,176.6666666667,3.1666666667,0,0
2002/6/1 20:20,27.4666666667,49.6666666667,180,4.5666666667,0,0,25.7333333333,26.6666666667,173.3333333333,3.3333333333,0,0
2002/6/1 20:30,27.3,50.5,180,4.35,0,0,25.55,27,170,3.5,0,0
2002/6/1 20:40,27.1333333333,51.3333333333,180,4.1333333333,0,0,25.3666666667,27.3333333333,166.6666666667,3.6666666667,0,0
2002/6/1 20:50,26.9666666667,52.1666666667,180,3.9166666667,0,0,25.1833333333,27.6666666667,163.3333333333,3.8333333333,0,0
2002/6/1 21:00,26.8,53,180,3.7,0,0,25,28,160,4,0,0
2002/6/1 21:10,26.6333333333,54,180,3.4666666667,0,0,24.8333333333,27.3333333333,156.6666666667,4.1666666667,0,0
2002/6/1 21:20,26.4666666667,55,180,3.2333333333,0,0,24.6666666667,26.6666666667,153.3333333333,4.3333333333,0,0
2002/6/1 21:30,26.3,56,180,3,0,0,24.5,26,150,4.5,0,0
2002/6/1 21:40,26.1333333333,57,180,2.7666666667,0,0,24.3333333333,25.3333333333,146.6666666667,4.6666666667,0,0
2002/6/1 21:50,25.9666666667,58,180,2.5333333333,0,0,24.1666666667,24.6666666667,143.3333333333,4.8333333333,0,0
2002/6/1 22:00,25.8,59,180,2.3,0,0,24,24,140,5,0,0
2002/6/1 22:10,25.6333333333,60,183.3333333333,2.0833333333,0,0,23.7333333333,25.5,150,4.3333333333,0,0
2002/6/1 22:20,25.4666666667,61,186.6666666667,1.8666666667,0,0,23.4666666667,27,160,3.6666666667,0,0
2002/6/1 22:30,25.3,62,190,1.65,0,0,23.2,28.5,170,3,0,0
2002/6/1 22:40,25.1333333333,63,193.3333333333,1.4333333333,0,0,22.9333333333,30,180,2.3333333333,0,0
2002/6/1 22:50,24.9666666667,64,196.6666666667,1.2166666667,0,0,22.6666666667,31.5,190,1.6666666667,0,0
2002/6/1 23:00,24.8,65,200,1,0,0,22.4,33,200,1,0,0
2002/6/1 23:10,24.6833333333,65.5,200,0.95,0,0,22,36.3333333333,185,1.3333333333,0,0
2002/6/1 23:20,24.5666666667,66,200,0.9,0,0,21.6,39.6666666667,170,1.6666666667,0,0
2002/6/1 23:30,24.45,66.5,200,0.85,0,0,21.2,43,155,2,0,0
2002/6/1 23:40,24.3333333333,67,200,0.8,0,0,20.8,46.3333333333,140,2.3333333333,0,0
2002/6/1 23:50,24.2166666667,67.5,200,0.75,0,0,20.4,49.6666666667,125,2.6666666667,0,0
2002/6/2 0:00,24.1,68,200,0.7,0,0,20,53,110,3,0,0
2002/6/2 0:10,24,68.6666666667,200,0.6333333333,0,0,19.8333333333,53.5,110,3,0,0
2002/6/2 0:20,23.9,69.3333333333,200,0.5666666667,0,0,19.6666666667,54,110,3,0,0
2002/6/2 0:30,23.8,70,200,0.5,0,0,19.5,54.5,110,3,0,0
2002/6/2 0:40,23.7,70.6666666667,200,0.4333333333,0,0,19.3333333333,55,110,3,0,0
2002/6/2 0:50,23.6,71.3333333333,200,0.3666666667,0,0,19.1666666667,55.5,110,3,0,0
2002/6/2 1:00,23.5,72,200,0.3,0,0,19,56,110,3,0,0
2002/6/2 1:10,23.3833333333,72.5,166.6666666667,0.25,0,0,19.1666666667,55.6666666667,98.3333333333,2.8333333333,0,0
2002/6/2 1:20,23.2666666667,73,133.3333333333,0.2,0,0,19.3333333333,55.3333333333,86.6666666667,2.6666666667,0,0
2002/6/2 1:30,23.15,73.5,100,0.15,0,0,19.5,55,75,2.5,0,0
2002/6/2 1:40,23.0333333333,74,66.6666666667,0.1,0,0,19.6666666667,54.6666666667,63.3333333333,2.3333333333,0,0
2002/6/2 1:50,22.9166666667,74.5,33.3333333333,0.05,0,0,19.8333333333,54.3333333333,51.6666666667,2.1666666667,0,0
2002/6/2 2:00,22.8,75,0,0,0,0,20,54,40,2,0,0
2002/6/2 2:10,22.7,75.1666666667,0,0.2166666667,0,0,20,52.6666666667,55,2.1666666667,0,0
2002/6/2 2:20,22.6,75.3333333333,0,0.4333333333,0,0,20,51.3333333333,70,2.3333333333,0,0
2002/6/2 2:30,22.5,75.5,0,0.65,0,0,20,50,85,2.5,0,0
2002/6/2 2:40,22.4,75.6666666667,0,0.8666666667,0,0,20,48.6666666667,100,2.6666666667,0,0
2002/6/2 2:50,22.3,75.8333333333,0,1.0833333333,0,0,20,47.3333333333,115,2.8333333333,0,0
2002/6/2 3:00,22.2,76,0,1.3,0,0,20,46,130,3,0,0
2002/6/2 3:10,22.1166666667,76.1666666667,0,1.5333333333,0,0,20,46,130,3,0,0
2002/6/2 3:20,22.0333333333,76.3333333333,0,1.7666666667,0,0,20,46,130,3,0,0
2002/6/2 3:30,21.95,76.5,0,2,0,0,20,46,130,3,0,0
2002/6/2 3:40,21.8666666667,76.6666666667,0,2.2333333333,0,0,20,46,130,3,0,0
2002/6/2 3:50,21.7833333333,76.8333333333,0,2.4666666667,0,0,20,46,130,3,0,0
2002/6/2 4:00,21.7,77,0,2.7,0,0,20,46,130,3,0,0
2002/6/2 4:10,21.6,77,3.3333333333,2.9166666667,0,0,19.8833333333,47.5,131.6666666667,3.1666666667,0,0
2002/6/2 4:20,21.5,77,6.6666666667,3.1333333333,0,0,19.7666666667,49,133.3333333333,3.3333333333,0,0
2002/6/2 4:30,21.4,77,10,3.35,0,0,19.65,50.5,135,3.5,0,0
2002/6/2 4:40,21.3,77,13.3333333333,3.5666666667,0,0,19.5333333333,52,136.6666666667,3.6666666667,0,0
2002/6/2 4:50,21.2,77,16.6666666667,3.7833333333,0,0,19.4166666667,53.5,138.3333333333,3.8333333333,0,0
2002/6/2 5:00,21.1,77,20,4,0,13.5,19.3,55,140,4,7,13.5
2002/6/2 5:10,21.2,76.8333333333,20,3.8833333333,0,18,19.25,54.5,130,4,9.3333333333,18
2002/6/2 5:20,21.3,76.6666666667,20,3.7666666667,0,22.5,19.2,54,120,4,11.6666666667,22.5
2002/6/2 5:30,21.4,76.5,20,3.65,0,27,19.15,53.5,110,4,14,27
2002/6/2 5:40,21.5,76.3333333333,20,3.5333333333,35.3333333333,40.5,19.1,53,100,4,14.5,36.6666666667
2002/6/2 5:50,21.6,76.1666666667,20,3.4166666667,70.6666666667,54,19.05,52.5,90,4,15,46.3333333333
2002/6/2 6:00,21.7,76,20,3.3,106,67.5,19,52,80,4,15.5,56
2002/6/2 6:10,21.8,75.6666666667,20,3.2,141.3333333333,81,19.1666666667,51,83.3333333333,3.6666666667,16,65.6666666667
2002/6/2 6:20,21.9,75.3333333333,20,3.1,176.6666666667,94.5,19.3333333333,50,86.6666666667,3.3333333333,16.5,75.3333333333
2002/6/2 6:30,22,75,20,3,212,108,19.5,49,90,3,17,85
2002/6/2 6:40,22.1,74.6666666667,20,2.9,259,114.1666666667,19.6666666667,48,93.3333333333,2.6666666667,14.3333333333,84.3333333333
2002/6/2 6:50,22.2,74.3333333333,20,2.8,306,120.3333333333,19.8333333333,47,96.6666666667,2.3333333333,11.6666666667,83.6666666667
2002/6/2 7:00,22.3,74,20,2.7,353,126.5,20,46,100,2,9,83
2002/6/2 7:10,22.4,73.8333333333,76.6666666667,2.5833333333,400,132.6666666667,19.9166666667,47,98.3333333333,2.1666666667,6.3333333333,82.3333333333
2002/6/2 7:20,22.5,73.6666666667,133.3333333333,2.4666666667,447,138.8333333333,19.8333333333,48,96.6666666667,2.3333333333,3.6666666667,81.6666666667
2002/6/2 7:30,22.6,73.5,190,2.35,494,145,19.75,49,95,2.5,1,81
2002/6/2 7:40,22.7,73.3333333333,246.6666666667,2.2333333333,524.6666666667,144.8333333333,19.6666666667,50,93.3333333333,2.6666666667,2.5,102.6666666667
2002/6/2 7:50,22.8,73.1666666667,303.3333333333,2.1166666667,555.3333333333,144.6666666667,19.5833333333,51,91.6666666667,2.8333333333,4,124.3333333333
2002/6/2 8:00,22.9,73,360,2,586,144.5,19.5,52,90,3,5.5,146
2002/6/2 8:10,23.3166666667,71.1666666667,360,1.95,616.6666666667,144.3333333333,19.4166666667,51,86.6666666667,3.1666666667,7,167.6666666667
2002/6/2 8:20,23.7333333333,69.3333333333,360,1.9,647.3333333333,144.1666666667,19.3333333333,50,83.3333333333,3.3333333333,8.5,189.3333333333
2002/6/2 8:30,24.15,67.5,360,1.85,678,144,19.25,49,80,3.5,10,211
2002/6/2 8:40,24.5666666667,65.6666666667,360,1.8,698.3333333333,141,19.1666666667,48,76.6666666667,3.6666666667,11.6666666667,226.3333333333
2002/6/2 8:50,24.9833333333,63.8333333333,360,1.75,718.6666666667,138,19.0833333333,47,73.3333333333,3.8333333333,13.3333333333,241.6666666667
2002/6/2 9:00,25.4,62,360,1.7,739,135,19,46,70,4,15,257
2002/6/2 9:10,25.8333333333,60.5,360,1.6333333333,759.3333333333,132,19,46.5,78.3333333333,4.1666666667,16.6666666667,272.3333333333
2002/6/2 9:20,26.2666666667,59,360,1.5666666667,779.6666666667,129,19,47,86.6666666667,4.3333333333,18.3333333333,287.6666666667
2002/6/2 9:30,26.7,57.5,360,1.5,800,126,19,47.5,95,4.5,20,303
2002/6/2 9:40,27.1333333333,56,360,1.4333333333,806.5,128.3333333333,19,48,103.3333333333,4.6666666667,41,321.5
2002/6/2 9:50,27.5666666667,54.5,360,1.3666666667,813,130.6666666667,19,48.5,111.6666666667,4.8333333333,62,340
2002/6/2 10:00,28,53,360,1.3,819.5,133,19,49,120,5,83,358.5
2002/6/2 10:10,28.4166666667,51.8333333333,360,1.25,826,135.3333333333,19.2166666667,48,118.3333333333,4.6666666667,104,377
2002/6/2 10:20,28.8333333333,50.6666666667,360,1.2,832.5,137.6666666667,19.4333333333,47,116.6666666667,4.3333333333,125,395.5
2002/6/2 10:30,29.25,49.5,360,1.15,839,140,19.65,46,115,4,146,414
2002/6/2 10:40,29.6666666667,48.3333333333,360,1.1,840,143.5,19.8666666667,45,113.3333333333,3.6666666667,172.3333333333,412.3333333333
2002/6/2 10:50,30.0833333333,47.1666666667,360,1.05,841,147,20.0833333333,44,111.6666666667,3.3333333333,198.6666666667,410.6666666667
2002/6/2 11:00,30.5,46,360,1,842,150.5,20.3,43,110,3,225,409
2002/6/2 11:10,30.8833333333,44,360,1.2166666667,843,154,20.4166666667,42.1666666667,108.3333333333,3.5,251.3333333333,407.3333333333
2002/6/2 11:20,31.2666666667,42,360,1.4333333333,844,157.5,20.5333333333,41.3333333333,106.6666666667,4,277.6666666667,405.6666666667
2002/6/2 11:30,31.65,40,360,1.65,845,161,20.65,40.5,105,4.5,304,404
2002/6/2 11:40,32.0333333333,38,360,1.8666666667,847.8333333333,160,20.7666666667,39.6666666667,103.3333333333,5,305.5,404.1666666667
2002/6/2 11:50,32.4166666667,36,360,2.0833333333,850.6666666667,159,20.8833333333,38.8333333333,101.6666666667,5.5,307,404.3333333333
2002/6/2 12:00,32.8,34,360,2.3,853.5,158,21,38,100,6,308.5,404.5
2002/6/2 12:10,33.1833333333,32.3333333333,360,2.5333333333,856.3333333333,157,21,38.3333333333,101.6666666667,5.8333333333,310,404.6666666667
2002/6/2 12:20,33.5666666667,30.6666666667,360,2.7666666667,859.1666666667,156,21,38.6666666667,103.3333333333,5.6666666667,311.5,404.8333333333
2002/6/2 12:30,33.95,29,360,3,862,155,21,39,105,5.5,313,405
2002/6/2 12:40,34.3333333333,27.3333333333,360,3.2333333333,864.8333333333,150.6666666667,21,39.3333333333,106.6666666667,5.3333333333,305.1666666667,404.6666666667
2002/6/2 12:50,34.7166666667,25.6666666667,360,3.4666666667,867.6666666667,146.3333333333,21,39.6666666667,108.3333333333,5.1666666667,297.3333333333,404.3333333333
2002/6/2 13:00,35.1,24,360,3.7,870.5,142,21,40,110,5,289.5,404
2002/6/2 13:10,35.4833333333,22.5,356.6666666667,3.9166666667,873.3333333333,137.6666666667,21.0833333333,40,106.6666666667,5,281.6666666667,403.6666666667
2002/6/2 13:20,35.8666666667,21,353.3333333333,4.1333333333,876.1666666667,133.3333333333,21.1666666667,40,103.3333333333,5,273.8333333333,403.3333333333
2002/6/2 13:30,36.25,19.5,350,4.35,879,129,21.25,40,100,5,266,403
2002/6/2 13:40,36.6333333333,18,346.6666666667,4.5666666667,871.3333333333,130.6666666667,21.3333333333,40,96.6666666667,5,287,389.3333333333
2002/6/2 13:50,37.0166666667,16.5,343.3333333333,4.7833333333,863.6666666667,132.3333333333,21.4166666667,40,93.3333333333,5,308,375.6666666667
