1,1.csl.vavDx.light.pittsburgh,
2,3.csl.vavDx.heavy.pittsburgh,
,1ST%FLOOR:1ST%RESEARCH%OPEN%NW,1ST%FLOOR:1ST%RESEARCH%OPEN%NW
Date/Time,[1] Zone Air Temperature (C),[2] Zone Air Temperature (C)
2002/6/22 11:10,23.84171476,24.06799869
2002/6/22 11:20,24.01282081,24.18029647
2002/6/22 11:30,24.08357267,24.19102862
2002/6/22 11:40,24.14063121,24.20558008
2002/6/22 11:50,24.17780206,24.2014916
2002/6/22 12:00,24.18827925,24.19981
2002/6/22 12:10,23.98903612,23.98837952
2002/6/22 12:20,23.70865521,23.66926615
2002/6/22 12:30,23.44373144,23.75059876
2002/6/22 12:40,23.52709079,23.67520858
2002/6/22 12:50,23.56079764,23.58448684
2002/6/22 13:00,23.71812799,23.66704578
2002/6/22 13:10,23.61237025,23.61222167
2002/6/22 13:20,23.60639497,23.60898195
2002/6/22 13:30,23.60890971,23.60767664
2002/6/22 13:40,23.60635703,23.60801909
2002/6/22 13:50,23.60773863,23.60944166
2002/6/22 14:00,23.60986475,23.61086847
2002/6/22 14:10,23.84159355,23.77142765
2002/6/22 14:20,24.1585304,23.86467077
2002/6/22 14:30,24.28978213,24.09821846
2002/6/22 14:40,24.27673369,24.28194686
2002/6/22 14:50,24.25542686,24.29876499
2002/6/22 15:00,24.26198904,24.26037672
2002/6/22 15:10,23.67686594,23.70577543
2002/6/22 15:20,23.66292653,23.71041624
2002/6/22 15:30,23.68180023,23.70302464
2002/6/22 15:40,23.68574855,23.7360104
2002/6/22 15:50,23.6960259,23.71600925
2002/6/22 16:00,23.70458359,23.71469512
2002/6/22 16:10,23.3397218,23.36532506
2002/6/22 16:20,23.29404183,23.30865464
2002/6/22 16:30,23.30522206,23.30551655
2002/6/22 16:40,23.30497719,23.30457345
2002/6/22 16:50,23.31029779,23.30744146
2002/6/22 17:00,23.3110979,23.30953687
2002/6/22 17:10,23.81662255,23.77338815
2002/6/22 17:20,24.09283055,24.04652452
2002/6/22 17:30,23.86234612,23.78051559
2002/6/22 17:40,23.83230803,23.61520344
2002/6/22 17:50,23.88644439,23.68399226
2002/6/22 18:00,23.81506926,23.57120472
2002/6/22 18:10,23.44619144,23.42714773
2002/6/22 18:20,23.19164035,23.18706372
2002/6/22 18:30,23.08873102,23.02967383
2002/6/22 18:40,23.03422525,23.00427967
2002/6/22 18:50,23.01360046,22.97982231
2002/6/22 19:00,22.95650155,22.92919383
2002/6/22 19:10,22.78283377,22.79051178
2002/6/22 19:20,22.76162588,22.80408077
2002/6/22 19:30,23.00930903,23.06788608
2002/6/22 19:40,23.08061772,23.12790733
2002/6/22 19:50,22.85748255,22.88846039
2002/6/22 20:00,22.83658317,22.89383044
2002/6/22 20:10,22.81954071,22.87072394
2002/6/22 20:20,22.94159495,22.87496775
2002/6/22 20:30,23.04341911,22.96847503
2002/6/22 20:40,23.13995737,23.14023348
2002/6/22 20:50,23.32493,23.3040183
2002/6/22 21:00,23.38824814,23.34253691
2002/6/22 21:10,23.39499783,23.35598918
2002/6/22 21:20,23.31387197,23.24242411
2002/6/22 21:30,23.26752585,23.14919832
2002/6/22 21:40,23.26178179,23.12611424
2002/6/22 21:50,23.16648582,23.06985321
2002/6/22 22:00,23.05031057,23.00899126
2002/6/22 22:10,23.10731227,23.02666743
2002/6/22 22:20,23.02830947,22.94119907
2002/6/22 22:30,22.94536415,22.87600716
2002/6/22 22:40,22.91070977,22.88332295
2002/6/22 22:50,22.90280349,22.89357303
2002/6/22 23:00,22.87931875,22.8707487
2002/6/22 23:10,22.79085419,22.77671141
2002/6/22 23:20,22.67444037,22.65621258
2002/6/22 23:30,22.63284658,22.61503346
2002/6/22 23:40,22.6214433,22.60733213
2002/6/22 23:50,22.58536522,22.57648941
2002/6/23 0:00,22.50614551,22.5031417
2002/6/23 0:10,22.477173,22.47974367
2002/6/23 0:20,22.43538075,22.44328954
2002/6/23 0:30,22.41168802,22.42513184
2002/6/23 0:40,22.39390659,22.4131965
2002/6/23 0:50,22.38529209,22.41067295
2002/6/23 1:00,22.40409537,22.43527653
2002/6/23 1:10,22.41881665,22.45574611
2002/6/23 1:20,22.42363525,22.46602515
2002/6/23 1:30,22.42175336,22.46953064
2002/6/23 1:40,22.43474792,22.48748886
2002/6/23 1:50,22.50331547,22.55956924
2002/6/23 2:00,22.53930391,22.5993182
2002/6/23 2:10,22.52243578,22.58725259
2002/6/23 2:20,22.47467422,22.54423828
2002/6/23 2:30,22.47812645,22.55131603
2002/6/23 2:40,22.49516792,22.57107947
2002/6/23 2:50,22.45893955,22.53761761
2002/6/23 3:00,22.42739317,22.50920091
2002/6/23 3:10,22.39479703,22.4798406
2002/6/23 3:20,22.3537816,22.44219803
2002/6/23 3:30,22.36904414,22.46088081
2002/6/23 3:40,22.39414057,22.48866687
2002/6/23 3:50,22.37773492,22.47527232
2002/6/23 4:00,22.35184746,22.45297917
2002/6/23 4:10,22.32174156,22.42667756
2002/6/23 4:20,22.37783247,22.48575078
2002/6/23 4:30,22.42066416,22.53091154
2002/6/23 4:40,22.51534808,22.62832086
2002/6/23 4:50,22.56935816,22.68816654
2002/6/23 5:00,22.5356325,22.65988548
2002/6/23 5:10,22.47394737,22.60060281
2002/6/23 5:20,22.48222873,22.5783905
2002/6/23 5:30,22.47026123,22.57197265
2002/6/23 5:40,22.46476137,22.582396
2002/6/23 5:50,22.47462824,22.59461565
2002/6/23 6:00,22.59762187,22.7218554
2002/6/23 6:10,22.60898779,22.81782443
2002/6/23 6:20,22.76584623,22.78414751
2002/6/23 6:30,22.77288287,22.82555981
2002/6/23 6:40,22.87024857,22.89331364
2002/6/23 6:50,23.01476174,22.97179296
2002/6/23 7:00,22.96000167,22.99338927
2002/6/23 7:10,22.8380042,22.86620657
2002/6/23 7:20,22.57020086,22.59416572
2002/6/23 7:30,22.54887215,22.56595437
2002/6/23 7:40,22.66543197,22.69119952
2002/6/23 7:50,22.77147112,22.66989326
2002/6/23 8:00,22.69066883,22.62508828
2002/6/23 8:10,22.73569693,22.69000638
2002/6/23 8:20,23.24741538,23.31296692
2002/6/23 8:30,23.68901789,23.54603107
2002/6/23 8:40,23.69130746,23.6949097
2002/6/23 8:50,23.69377126,23.69536391
2002/6/23 9:00,23.69148849,23.69772402
2002/6/23 9:10,24.0346535,24.04278064
2002/6/23 9:20,24.13236359,24.18052046
2002/6/23 9:30,24.18214128,24.18821587
2002/6/23 9:40,24.18121604,24.18489344
2002/6/23 9:50,24.18437124,24.18477623
2002/6/23 10:00,24.1791571,24.18100874
2002/6/23 10:10,23.03836318,23.17174526
2002/6/23 10:20,22.77680149,22.8292764
2002/6/23 10:30,22.79601616,22.79151468
2002/6/23 10:40,22.82580358,22.78009359
2002/6/23 10:50,22.81802904,22.78976478
2002/6/23 11:00,22.8203489,22.81151019
2002/6/23 11:10,23.49867128,23.51247445
2002/6/23 11:20,23.81693096,23.80354185
2002/6/23 11:30,24.00832122,23.9933379
2002/6/23 11:40,24.09698624,24.09556048
2002/6/23 11:50,24.10738021,24.10904602
2002/6/23 12:00,24.10770325,24.10970768
2002/6/23 12:10,23.62733554,23.64071463
2002/6/23 12:20,23.58810755,23.6009809
2002/6/23 12:30,23.60314915,23.58935615
2002/6/23 12:40,23.60035024,23.59420975
2002/6/23 12:50,23.60306493,23.60072315
2002/6/23 13:00,23.60449217,23.60483073
2002/6/23 13:10,23.78605161,23.78714534
2002/6/23 13:20,23.82544216,23.82604832
2002/6/23 13:30,23.8273077,23.82746776
2002/6/23 13:40,23.83010334,23.83047053
2002/6/23 13:50,23.8295472,23.82995983
2002/6/23 14:00,23.82825963,23.83125252
2002/6/23 14:10,24.21884977,24.20094642
2002/6/23 14:20,24.38270782,24.36072245
2002/6/23 14:30,24.46649347,24.44515811
2002/6/23 14:40,24.48363607,24.48421277
2002/6/23 14:50,24.48926132,24.45920345
2002/6/23 15:00,24.48310828,24.4585897
2002/6/23 15:10,23.55077062,23.57789532
2002/6/23 15:20,23.33869827,23.31179519
2002/6/23 15:30,23.34676994,23.33378473
2002/6/23 15:40,23.36275982,23.35542102
2002/6/23 15:50,23.37746198,23.37366459
2002/6/23 16:00,23.40960333,23.39219346
2002/6/23 16:10,23.98004685,23.9817639
2002/6/23 16:20,24.20257672,24.17790035
2002/6/23 16:30,24.26467193,24.26312855
2002/6/23 16:40,24.26768673,24.26979677
2002/6/23 16:50,24.26672068,24.26580292
2002/6/23 17:00,24.26425522,24.26520149
2002/6/23 17:10,24.58877455,24.51895814
2002/6/23 17:20,24.23821723,24.15230636
2002/6/23 17:30,23.9933907,24.09836932
2002/6/23 17:40,23.98097243,23.98848572
2002/6/23 17:50,24.01211234,24.02087732
2002/6/23 18:00,23.95250107,23.96023811
2002/6/23 18:10,23.73214489,23.74459294
2002/6/23 18:20,23.48317202,23.48915607
2002/6/23 18:30,23.31357587,23.36837839
2002/6/23 18:40,23.29716749,23.27583212
2002/6/23 18:50,23.33499154,23.28774747
2002/6/23 19:00,23.27407366,23.2188369
2002/6/23 19:10,23.22946653,23.12918447
2002/6/23 19:20,23.12075997,23.03085615
2002/6/23 19:30,23.07084265,22.87902408
2002/6/23 19:40,23.0004637,22.8588766
2002/6/23 19:50,22.93307747,22.74562467
2002/6/23 20:00,22.90544783,22.64754522
2002/6/23 20:10,23.06204645,22.86756053
2002/6/23 20:20,23.10341751,23.020434
2002/6/23 20:30,23.17959389,23.2864487
2002/6/23 20:40,23.29340217,23.3709429
2002/6/23 20:50,23.31273693,23.36324669
2002/6/23 21:00,23.31766225,23.30868421
2002/6/23 21:10,23.28393055,23.24100677
2002/6/23 21:20,23.33144715,23.28187192
2002/6/23 21:30,23.37612894,23.3091663
2002/6/23 21:40,23.45793796,23.4367258
2002/6/23 21:50,23.47521844,23.43304029
2002/6/23 22:00,23.36864589,23.37253169
2002/6/23 22:10,23.37018788,23.49944341
2002/6/23 22:20,23.32327081,23.49646533
2002/6/23 22:30,23.25906341,23.36345874
2002/6/23 22:40,23.32037416,23.50592356
2002/6/23 22:50,23.49212398,23.7295986
2002/6/23 23:00,23.47459356,23.55205845
2002/6/23 23:10,23.26068717,23.26774471
2002/6/23 23:20,23.04085944,23.18377574
2002/6/23 23:30,23.03345992,23.21691838
2002/6/23 23:40,23.07059686,23.22239455
2002/6/23 23:50,23.07975275,23.17288662
2002/6/24 0:00,23.08003848,23.12032325
2002/6/24 0:10,23.04377028,23.05627946
2002/6/24 0:20,23.00696931,23.01058819
2002/6/24 0:30,22.98630085,22.98747239
2002/6/24 0:40,23.04039074,23.04004006
2002/6/24 0:50,23.02792332,23.02661034
2002/6/24 1:00,23.00974166,23.00950933
2002/6/24 1:10,22.95387013,22.95752225
2002/6/24 1:20,22.98205607,22.99113734
2002/6/24 1:30,22.96992284,22.98448065
2002/6/24 1:40,22.88927972,22.90955288
2002/6/24 1:50,22.78837959,22.81536299
2002/6/24 2:00,22.69900775,22.7339475
2002/6/24 2:10,22.66593779,22.70887005
2002/6/24 2:20,22.63688086,22.68713329
2002/6/24 2:30,22.62882471,22.68623837
2002/6/24 2:40,22.61053382,22.67553387
2002/6/24 2:50,22.59127094,22.66406671
2002/6/24 3:00,22.63487282,22.71534986
2002/6/24 3:10,22.62471154,22.71287429
2002/6/24 3:20,22.58710845,22.68215342
2002/6/24 3:30,22.54202318,22.64299053
2002/6/24 3:40,22.52032104,22.62699934
2002/6/24 3:50,22.47389208,22.58740425
2002/6/24 4:00,22.41536711,22.53617045
2002/6/24 4:10,22.3683191,22.49648315
2002/6/24 4:20,22.36116796,22.49656759
2002/6/24 4:30,22.34517919,22.48788927
2002/6/24 4:40,22.35312095,22.50275538
2002/6/24 4:50,22.33703568,22.49344518
2002/6/24 5:00,22.35986922,22.522517
2002/6/24 5:10,22.33871601,22.50471682
2002/6/24 5:20,22.33293937,22.50730951
2002/6/24 5:30,22.35613179,22.53696809
2002/6/24 5:40,22.35705601,22.54152751
2002/6/24 5:50,22.3440058,22.52364943
2002/6/24 6:00,22.26261634,22.45033737
2002/6/24 6:10,22.16914779,22.36593225
2002/6/24 6:20,22.17834638,22.3798878
2002/6/24 6:30,22.19836941,22.40525044
2002/6/24 6:40,22.25971396,22.46863254
2002/6/24 6:50,22.31648638,22.5265364
2002/6/24 7:00,22.37835056,22.5899236
2002/6/24 7:10,22.40095835,22.61168475
2002/6/24 7:20,22.463443,22.67502483
2002/6/24 7:30,22.45977292,22.7021586
2002/6/24 7:40,22.47057602,22.69730435
2002/6/24 7:50,22.5705589,22.78888852
2002/6/24 8:00,22.6582458,22.8564428
2002/6/24 8:10,22.64146954,22.83072369
2002/6/24 8:20,22.65625927,22.84191399
2002/6/24 8:30,22.66387616,22.84927488
2002/6/24 8:40,22.74455274,22.91900101
2002/6/24 8:50,22.8070391,22.9246474
2002/6/24 9:00,22.8390593,22.97201096
2002/6/24 9:10,22.9870209,23.09241493
2002/6/24 9:20,23.17027833,23.28552993
2002/6/24 9:30,23.24735012,23.4193242
2002/6/24 9:40,23.38334941,23.38268989
2002/6/24 9:50,23.44681183,23.34835948
2002/6/24 10:00,23.46914558,23.34643356
2002/6/24 10:10,23.43920902,23.35324782
2002/6/24 10:20,23.4542425,23.37175109
2002/6/24 10:30,23.41719072,23.37713171
2002/6/24 10:40,23.4139743,23.3519295
2002/6/24 10:50,23.41954104,23.38710508
2002/6/24 11:00,23.43155476,23.43224592
2002/6/24 11:10,23.35601413,23.4249747
2002/6/24 11:20,23.29733085,23.35358117
2002/6/24 11:30,23.20239139,23.24156907
2002/6/24 11:40,23.14652476,23.13782899
2002/6/24 11:50,23.07879324,23.08492729
2002/6/24 12:00,23.0527312,23.07850227
2002/6/24 12:10,23.05485267,23.08835814
2002/6/24 12:20,23.11580022,23.14319437
2002/6/24 12:30,23.24027783,23.24581069
2002/6/24 12:40,23.32515792,23.31837718
2002/6/24 12:50,23.37472526,23.39328407
2002/6/24 13:00,23.4566443,23.44566545
2002/6/24 13:10,23.45309651,23.42598592
2002/6/24 13:20,23.47939044,23.44904642
2002/6/24 13:30,23.66434158,23.65022523
2002/6/24 13:40,23.72972075,23.68584257
2002/6/24 13:50,23.65295434,23.64102679
2002/6/24 14:00,23.56835313,23.56876631
2002/6/24 14:10,23.58740644,23.58106933
2002/6/24 14:20,23.52450095,23.50676945
2002/6/24 14:30,23.46059917,23.42487192
2002/6/24 14:40,23.50064582,23.45885037
2002/6/24 14:50,23.52009776,23.4770268
2002/6/24 15:00,23.55288157,23.50914726
2002/6/24 15:10,23.53303391,23.48822798
2002/6/24 15:20,23.5717644,23.52539142
2002/6/24 15:30,23.64376652,23.59967532
2002/6/24 15:40,23.67933224,23.64066901
2002/6/24 15:50,23.7479609,23.70225996
2002/6/24 16:00,23.7959663,23.7436538
2002/6/24 16:10,23.94936825,23.88964572
2002/6/24 16:20,24.03151958,23.97096375
2002/6/24 16:30,23.95905528,23.8574145
2002/6/24 16:40,23.82679342,23.72170756
2002/6/24 16:50,23.75417617,23.72892794
2002/6/24 17:00,23.79688475,23.75535409
2002/6/24 17:10,23.77213337,23.70036715
2002/6/24 17:20,23.78206165,23.66633173
2002/6/24 17:30,23.74695127,23.64578262
2002/6/24 17:40,23.75360744,23.61875129
2002/6/24 17:50,23.74608523,23.6217534
2002/6/24 18:00,23.74954779,23.63298198
2002/6/24 18:10,23.68067289,23.56758484
2002/6/24 18:20,23.73266404,23.62922365
2002/6/24 18:30,23.79793251,23.70032716
2002/6/24 18:40,23.67199687,23.6213308
2002/6/24 18:50,23.61160745,23.54985407
2002/6/24 19:00,23.57245367,23.49747244
2002/6/24 19:10,23.53457233,23.44989525
2002/6/24 19:20,23.6509379,23.55587386
2002/6/24 19:30,23.65723498,23.56091169
2002/6/24 19:40,23.46159907,23.4543457
2002/6/24 19:50,23.29216981,23.29892715
2002/6/24 20:00,23.22788702,23.21795811
2002/6/24 20:10,23.10864935,23.21224601
2002/6/24 20:20,23.05455595,23.22137911
2002/6/24 20:30,23.08306979,23.31474065
2002/6/24 20:40,23.31946728,23.51154864
2002/6/24 20:50,23.45740815,23.50980721
2002/6/24 21:00,23.31390407,23.42410179
2002/6/24 21:10,23.13570161,23.35488999
2002/6/24 21:20,23.08627089,23.32680154
2002/6/24 21:30,23.0647473,23.30782175
2002/6/24 21:40,23.07920483,23.32314319
2002/6/24 21:50,23.06737097,23.30780326
2002/6/24 22:00,23.17818173,23.33401084
2002/6/24 22:10,23.4153946,23.44892723
2002/6/24 22:20,23.35356806,23.50997297
2002/6/24 22:30,23.24526578,23.39387148
2002/6/24 22:40,23.21151759,23.30511356
2002/6/24 22:50,23.27463411,23.28515538
2002/6/24 23:00,23.2796326,23.25685978
2002/6/24 23:10,23.24554258,23.22366203
2002/6/24 23:20,23.21643998,23.20199955
2002/6/24 23:30,23.18059295,23.16993408
2002/6/24 23:40,23.16469356,23.15564043
2002/6/24 23:50,23.14955789,23.14270773
2002/6/25 0:00,23.12855814,23.12535101
2002/6/25 0:10,23.07895347,23.0806065
2002/6/25 0:20,23.03125477,23.03852336
2002/6/25 0:30,22.98927378,22.98219789
2002/6/25 0:40,22.97392631,22.99022685
2002/6/25 0:50,22.98126194,22.98649681
2002/6/25 1:00,22.92490908,22.94537133
2002/6/25 1:10,22.80861916,22.84551541
2002/6/25 1:20,22.66821382,22.71690061
2002/6/25 1:30,22.55886553,22.61533842
2002/6/25 1:40,22.48757427,22.55150493
2002/6/25 1:50,22.52787019,22.60049568
2002/6/25 2:00,22.50014301,22.5828127
2002/6/25 2:10,22.45515499,22.54799952
2002/6/25 2:20,22.37842042,22.48111882
2002/6/25 2:30,22.34121032,22.45359645
2002/6/25 2:40,22.30727703,22.42966013
2002/6/25 2:50,22.52381105,22.65098436
2002/6/25 3:00,22.60242932,22.73980826
2002/6/25 3:10,22.44292799,22.588377
2002/6/25 3:20,22.25016261,22.41185587
2002/6/25 3:30,22.10097735,22.27596289
2002/6/25 3:40,22.04090151,22.2258444
2002/6/25 3:50,22.08402213,22.25272994
2002/6/25 4:00,22.04574326,22.21894067
2002/6/25 4:10,21.94692572,22.13721629
2002/6/25 4:20,21.9032543,22.11161211
2002/6/25 4:30,21.87808126,22.10090629
2002/6/25 4:40,21.83035343,22.06537386
2002/6/25 4:50,21.81936717,22.06545553
2002/6/25 5:00,21.78214555,22.03983368
2002/6/25 5:10,21.77488866,22.03924586
2002/6/25 5:20,21.75634033,22.03526169
2002/6/25 5:30,21.72907961,22.01353808
2002/6/25 5:40,21.68667228,21.98376135
2002/6/25 5:50,21.67483752,21.96957111
2002/6/25 6:00,21.65323428,21.96772744
2002/6/25 6:10,21.6884204,22.00783973
2002/6/25 6:20,21.72920456,22.05148288
2002/6/25 6:30,21.77703366,22.1051781
2002/6/25 6:40,21.86117186,22.1878642
2002/6/25 6:50,21.88546141,22.21579151
2002/6/25 7:00,21.91861463,22.24909348
2002/6/25 7:10,22.06938864,22.40024106
2002/6/25 7:20,22.07409232,22.48809827
2002/6/25 7:30,22.15122925,22.52316559
2002/6/25 7:40,22.33980492,22.64676908
2002/6/25 7:50,22.46338642,22.76169908
2002/6/25 8:00,22.53425766,22.82102652
2002/6/25 8:10,22.57366544,22.90266526
2002/6/25 8:20,22.65157392,22.9367666
2002/6/25 8:30,22.77340064,23.05590967
2002/6/25 8:40,22.9437991,23.21702428
2002/6/25 8:50,23.03644245,23.29896294
2002/6/25 9:00,23.06529811,23.24302483
2002/6/25 9:10,23.1490138,23.26313425
2002/6/25 9:20,23.11784151,23.20353647
2002/6/25 9:30,23.02216311,23.0928716
2002/6/25 9:40,22.95513648,23.09297618
2002/6/25 9:50,22.96782021,23.09910375
2002/6/25 10:00,23.00534678,23.13532678
2002/6/25 10:10,23.13846656,23.17188609
2002/6/25 10:20,23.41139799,23.31911413
2002/6/25 10:30,23.53161745,23.52783229
2002/6/25 10:40,23.50685556,23.60484935
2002/6/25 10:50,23.49943368,23.55146254
2002/6/25 11:00,23.59608702,23.61227159
2002/6/25 11:10,23.59348295,23.6278989
2002/6/25 11:20,23.56360198,23.59140312
2002/6/25 11:30,23.63074804,23.56804437
2002/6/25 11:40,23.62709897,23.54476655
2002/6/25 11:50,23.55243517,23.49974176
2002/6/25 12:00,23.47367073,23.44692952
2002/6/25 12:10,23.4588182,23.43432989
2002/6/25 12:20,23.43946143,23.4416213
2002/6/25 12:30,23.47165136,23.48524925
2002/6/25 12:40,23.51348195,23.55255852
2002/6/25 12:50,23.63480186,23.65294016
2002/6/25 13:00,23.7262898,23.70354039
2002/6/25 13:10,23.74115513,23.71580256
2002/6/25 13:20,23.78463036,23.72773485
2002/6/25 13:30,23.7938678,23.75371075
2002/6/25 13:40,23.82895562,23.80697098
2002/6/25 13:50,23.87351882,23.85741328
2002/6/25 14:00,23.87320098,23.8598572
2002/6/25 14:10,23.79406089,23.77528245
2002/6/25 14:20,23.57048678,23.53976621
2002/6/25 14:30,23.61701565,23.58802767
2002/6/25 14:40,23.5398122,23.50230993
2002/6/25 14:50,23.55260726,23.51124046
2002/6/25 15:00,23.60473974,23.57108416
2002/6/25 15:10,23.69976995,23.65646173
2002/6/25 15:20,23.96952281,23.92072637
2002/6/25 15:30,24.08502305,23.93139103
2002/6/25 15:40,24.084015,24.02513751
2002/6/25 15:50,24.11115005,24.09229397
2002/6/25 16:00,24.14963731,24.11898683
2002/6/25 16:10,24.16876964,24.10897546
2002/6/25 16:20,24.17798819,24.07566299
2002/6/25 16:30,24.17950374,24.08966078
2002/6/25 16:40,24.26870867,24.21145158
2002/6/25 16:50,24.31258872,24.24168461
2002/6/25 17:00,24.27496827,24.19966408
2002/6/25 17:10,24.19343352,24.12010837
2002/6/25 17:20,24.09770815,24.02343392
2002/6/25 17:30,24.2195379,24.13300675
2002/6/25 17:40,24.26238504,24.16939919
2002/6/25 17:50,24.22299973,24.12399912
2002/6/25 18:00,24.18765958,24.03489419
2002/6/25 18:10,24.13125842,23.99680658
2002/6/25 18:20,24.17294435,24.04831078
2002/6/25 18:30,24.15018627,24.03292457
2002/6/25 18:40,23.98194176,23.87466036
2002/6/25 18:50,23.85257973,23.74939716
2002/6/25 19:00,23.81025625,23.70892299
2002/6/25 19:10,23.76747918,23.67054134
2002/6/25 19:20,23.74732011,23.6551128
2002/6/25 19:30,23.75456998,23.63987782
2002/6/25 19:40,23.73779083,23.63336682
2002/6/25 19:50,23.73365832,23.65175046
2002/6/25 20:00,23.65714473,23.58983883
2002/6/25 20:10,23.53609564,23.48397361
2002/6/25 20:20,23.50508606,23.41230885
2002/6/25 20:30,23.50399635,23.43521328
2002/6/25 20:40,23.47981261,23.42448597
2002/6/25 20:50,23.51440921,23.46944221
2002/6/25 21:00,23.49386491,23.48454366
2002/6/25 21:10,23.45444677,23.46524
2002/6/25 21:20,23.43504678,23.44393087
2002/6/25 21:30,23.42495916,23.41287651
2002/6/25 21:40,23.42645687,23.41328407
2002/6/25 21:50,23.48998175,23.46602044
2002/6/25 22:00,23.4667401,23.46063429
2002/6/25 22:10,23.42908777,23.42191387
2002/6/25 22:20,23.39144999,23.37881345
2002/6/25 22:30,23.37571151,23.35204838
2002/6/25 22:40,23.35628581,23.320867
2002/6/25 22:50,23.34939055,23.30556703
2002/6/25 23:00,23.3476435,23.30127506
2002/6/25 23:10,23.30695837,23.26174895
2002/6/25 23:20,23.25124573,23.19229355
2002/6/25 23:30,23.1493454,23.1553727
2002/6/25 23:40,23.07950298,23.07585624
2002/6/25 23:50,22.98118405,22.98728257
2002/6/26 0:00,22.86613925,22.95396199
2002/6/26 0:10,22.91549376,23.01480866
2002/6/26 0:20,22.97755867,23.05252597
2002/6/26 0:30,22.98059966,23.03951407
2002/6/26 0:40,22.9456104,22.99209732
2002/6/26 0:50,22.90548107,22.94053353
2002/6/26 1:00,22.88976843,22.92219513
2002/6/26 1:10,22.85716864,22.89270537
2002/6/26 1:20,22.88487776,22.92503351
2002/6/26 1:30,22.98895171,23.03151677
2002/6/26 1:40,23.01807357,23.06647289
2002/6/26 1:50,22.97734208,23.03164644
2002/6/26 2:00,22.89338844,22.95363181
2002/6/26 2:10,22.80299254,22.87008032
2002/6/26 2:20,22.78495148,22.85959656
2002/6/26 2:30,22.7407226,22.82292298
2002/6/26 2:40,22.70133279,22.79101153
2002/6/26 2:50,22.64399687,22.74147816
2002/6/26 3:00,22.58195339,22.68771739
2002/6/26 3:10,22.54642291,22.6608384
2002/6/26 3:20,22.50365384,22.62673314
2002/6/26 3:30,22.45449985,22.58629532
2002/6/26 3:40,22.47931222,22.6196982
2002/6/26 3:50,22.44414508,22.57465766
2002/6/26 4:00,22.4237785,22.5567391
2002/6/26 4:10,22.39723533,22.54557339
2002/6/26 4:20,22.32055566,22.48712581
2002/6/26 4:30,22.31322047,22.49464974
2002/6/26 4:40,22.25259408,22.44540786
2002/6/26 4:50,22.21150905,22.41392409
2002/6/26 5:00,22.14062591,22.35329312
2002/6/26 5:10,22.07029848,22.29403677
2002/6/26 5:20,22.04943521,22.2836864
2002/6/26 5:30,22.04229195,22.28629922
2002/6/26 5:40,22.02786383,22.2816061
2002/6/26 5:50,22.09098829,22.35020047
2002/6/26 6:00,22.1088175,22.37283264
2002/6/26 6:10,22.11920633,22.38389846
2002/6/26 6:20,22.33349139,22.61168837
2002/6/26 6:30,22.34413598,22.61551354
2002/6/26 6:40,22.26862611,22.43166675
2002/6/26 6:50,22.19217248,22.4172374
2002/6/26 7:00,22.09340916,22.36488756
2002/6/26 7:10,23.15819074,22.7553788
2002/6/26 7:20,22.80138434,22.75774202
2002/6/26 7:30,22.71675473,22.70424892
2002/6/26 7:40,22.7444058,22.72950841
2002/6/26 7:50,22.72637133,22.68931179
2002/6/26 8:00,22.68889326,22.68875818
2002/6/26 8:10,22.54417424,22.5478976
2002/6/26 8:20,23.00140087,22.92058782
2002/6/26 8:30,23.449741,23.45060351
2002/6/26 8:40,23.45606685,23.46003297
2002/6/26 8:50,23.45534174,23.45733437
2002/6/26 9:00,23.45473009,23.45634919
2002/6/26 9:10,23.66173232,23.70686067
2002/6/26 9:20,23.90480661,23.88391676
2002/6/26 9:30,24.12355905,24.05172085
2002/6/26 9:40,24.28550596,24.30618689
2002/6/26 9:50,24.53119671,24.3933306
2002/6/26 10:00,24.64931201,24.46882146
2002/6/26 10:10,23.83341138,23.79798665
2002/6/26 10:20,23.75554028,23.7512098
2002/6/26 10:30,23.75768758,23.75554065
2002/6/26 10:40,23.75645848,23.75407316
2002/6/26 10:50,23.7563948,23.75413938
2002/6/26 11:00,23.75631461,23.75444894
2002/6/26 11:10,23.67725391,23.6754929
2002/6/26 11:20,23.6743013,23.67463438
2002/6/26 11:30,23.67448959,23.67535995
2002/6/26 11:40,23.67345183,23.66930182
2002/6/26 11:50,23.67353781,23.66804778
2002/6/26 12:00,23.67368799,23.66811706
2002/6/26 12:10,23.23512952,23.24556188
2002/6/26 12:20,23.15900867,23.1697827
2002/6/26 12:30,23.16881247,23.16011672
2002/6/26 12:40,23.16977303,23.19036718
2002/6/26 12:50,23.17135729,23.19007348
2002/6/26 13:00,23.1738181,23.18598971
2002/6/26 13:10,23.19164783,23.19130986
2002/6/26 13:20,23.19722232,23.19626836
2002/6/26 13:30,23.19872752,23.20064393
2002/6/26 13:40,23.20356826,23.19130298
2002/6/26 13:50,23.19990855,23.20666083
2002/6/26 14:00,23.20544455,23.20946789
2002/6/26 14:10,23.62707777,23.63507912
2002/6/26 14:20,23.75311609,23.77565
2002/6/26 14:30,23.91971096,23.89070221
2002/6/26 14:40,23.92552566,23.92621551
2002/6/26 14:50,23.93393044,23.93539698
2002/6/26 15:00,23.9285269,23.93116342
2002/6/26 15:10,24.19064647,24.20178935
2002/6/26 15:20,24.29499826,24.29816344
2002/6/26 15:30,24.32255149,24.3252797
