1,7.csl.vavDx.light.shanghai,,,,,,,,,,,
2,7.csl.vavDx.light.shanghai.test,,,,,,,,,,,
,,,,,,,,,,,,
Date/Time,[1] Site Outdoor Air Drybulb Temperature (C),[1] Site Outdoor Air Relative Humidity (%),[1] Site Wind Direction (deg),[1] Site Wind Speed (m/s),[1] Site Direct Solar Radiation Rate per Area (W/m2),[1] Site Diffuse Solar Radiation Rate per Area (W/m2),[2] Site Outdoor Air Drybulb Temperature (C),[2] Site Outdoor Air Relative Humidity (%),[2] Site Wind Direction (deg),[2] Site Wind Speed (m/s),[2] Site Direct Solar Radiation Rate per Area (W/m2),[2] Site Diffuse Solar Radiation Rate per Area (W/m2)
2002/6/1 0:10,21.95,88.1666666667,123.3333333333,4.0833333333,0,0,25.3166666667,78.8333333333,46.6666666667,2.0833333333,0,0
2002/6/1 0:20,21.6,87.3333333333,106.6666666667,3.8666666667,0,0,25.3333333333,77.6666666667,73.3333333333,1.8666666667,0,0
2002/6/1 0:30,21.25,86.5,90,3.65,0,0,25.35,76.5,100,1.65,0,0
2002/6/1 0:40,20.9,85.6666666667,73.3333333333,3.4333333333,0,0,25.3666666667,75.3333333333,126.6666666667,1.4333333333,0,0
2002/6/1 0:50,20.55,84.8333333333,56.6666666667,3.2166666667,0,0,25.3833333333,74.1666666667,153.3333333333,1.2166666667,0,0
2002/6/1 1:00,20.2,84,40,3,0,0,25.4,73,180,1,0,0
2002/6/1 1:10,20.2666666667,84.1666666667,56.6666666667,3,0,0,25.2833333333,73.6666666667,180,1,0,0
2002/6/1 1:20,20.3333333333,84.3333333333,73.3333333333,3,0,0,25.1666666667,74.3333333333,180,1,0,0
2002/6/1 1:30,20.4,84.5,90,3,0,0,25.05,75,180,1,0,0
2002/6/1 1:40,20.4666666667,84.6666666667,106.6666666667,3,0,0,24.9333333333,75.6666666667,180,1,0,0
2002/6/1 1:50,20.5333333333,84.8333333333,123.3333333333,3,0,0,24.8166666667,76.3333333333,180,1,0,0
2002/6/1 2:00,20.6,85,140,3,0,0,24.7,77,180,1,0,0
2002/6/1 2:10,20.6666666667,85,140,3.05,0,0,24.6833333333,77.3333333333,180,1.0333333333,0,0
2002/6/1 2:20,20.7333333333,85,140,3.1,0,0,24.6666666667,77.6666666667,180,1.0666666667,0,0
2002/6/1 2:30,20.8,85,140,3.15,0,0,24.65,78,180,1.1,0,0
2002/6/1 2:40,20.8666666667,85,140,3.2,0,0,24.6333333333,78.3333333333,180,1.1333333333,0,0
2002/6/1 2:50,20.9333333333,85,140,3.25,0,0,24.6166666667,78.6666666667,180,1.1666666667,0,0
2002/6/1 3:00,21,85,140,3.3,0,0,24.6,79,180,1.2,0,0
2002/6/1 3:10,21.0333333333,85,140,3.3666666667,0,0,24.5833333333,79.1666666667,180,1.2166666667,0,0
2002/6/1 3:20,21.0666666667,85,140,3.4333333333,0,0,24.5666666667,79.3333333333,180,1.2333333333,0,0
2002/6/1 3:30,21.1,85,140,3.5,0,0,24.55,79.5,180,1.25,0,0
2002/6/1 3:40,21.1333333333,85,140,3.5666666667,0,0,24.5333333333,79.6666666667,180,1.2666666667,0,0
2002/6/1 3:50,21.1666666667,85,140,3.6333333333,0,0,24.5166666667,79.8333333333,180,1.2833333333,0,0
2002/6/1 4:00,21.2,85,140,3.7,0,0,24.5,80,180,1.3,0,0
2002/6/1 4:10,21.2333333333,85.1666666667,143.3333333333,3.75,0,0,24.4833333333,80.3333333333,183.3333333333,1.3333333333,0,0
2002/6/1 4:20,21.2666666667,85.3333333333,146.6666666667,3.8,0,0,24.4666666667,80.6666666667,186.6666666667,1.3666666667,0,0
2002/6/1 4:30,21.3,85.5,150,3.85,0,0,24.45,81,190,1.4,0,0
2002/6/1 4:40,21.3333333333,85.6666666667,153.3333333333,3.9,0,0,24.4333333333,81.3333333333,193.3333333333,1.4333333333,0,0
2002/6/1 4:50,21.3666666667,85.8333333333,156.6666666667,3.95,0,0,24.4166666667,81.6666666667,196.6666666667,1.4666666667,0,0
2002/6/1 5:00,21.4,86,160,4,0,6.5,24.4,82,200,1.5,2.5,10
2002/6/1 5:10,21.4333333333,86,160,3.95,0,8.6666666667,24.5166666667,81.5,200,1.5333333333,3.3333333333,13.3333333333
2002/6/1 5:20,21.4666666667,86,160,3.9,0,10.8333333333,24.6333333333,81,200,1.5666666667,4.1666666667,16.6666666667
2002/6/1 5:30,21.5,86,160,3.85,0,13,24.75,80.5,200,1.6,5,20
2002/6/1 5:40,21.5333333333,86,160,3.8,0,25.5,24.8666666667,80,200,1.6333333333,8.3333333333,33.6666666667
2002/6/1 5:50,21.5666666667,86,160,3.75,0,38,24.9833333333,79.5,200,1.6666666667,11.6666666667,47.3333333333
2002/6/1 6:00,21.6,86,160,3.7,0,50.5,25.1,79,200,1.7,15,61
2002/6/1 6:10,21.6666666667,85.6666666667,160,3.6333333333,0,63,25.3,78.1666666667,200,1.7166666667,18.3333333333,74.6666666667
2002/6/1 6:20,21.7333333333,85.3333333333,160,3.5666666667,0,75.5,25.5,77.3333333333,200,1.7333333333,21.6666666667,88.3333333333
2002/6/1 6:30,21.8,85,160,3.5,0,88,25.7,76.5,200,1.75,25,102
2002/6/1 6:40,21.8666666667,84.6666666667,160,3.4333333333,6.6666666667,106.1666666667,25.9,75.6666666667,200,1.7666666667,24.6666666667,115.6666666667
2002/6/1 6:50,21.9333333333,84.3333333333,160,3.3666666667,13.3333333333,124.3333333333,26.1,74.8333333333,200,1.7833333333,24.3333333333,129.3333333333
2002/6/1 7:00,22,84,160,3.3,20,142.5,26.3,74,200,1.8,24,143
2002/6/1 7:10,22.05,84,160,3.25,26.6666666667,160.6666666667,26.5333333333,72.8333333333,200,1.8333333333,23.6666666667,156.6666666667
2002/6/1 7:20,22.1,84,160,3.2,33.3333333333,178.8333333333,26.7666666667,71.6666666667,200,1.8666666667,23.3333333333,170.3333333333
2002/6/1 7:30,22.15,84,160,3.15,40,197,27,70.5,200,1.9,23,184
2002/6/1 7:40,22.2,84,160,3.1,47.5,216.6666666667,27.2333333333,69.3333333333,200,1.9333333333,25.8333333333,201.3333333333
2002/6/1 7:50,22.25,84,160,3.05,55,236.3333333333,27.4666666667,68.1666666667,200,1.9666666667,28.6666666667,218.6666666667
2002/6/1 8:00,22.3,84,160,3,62.5,256,27.7,67,200,2,31.5,236
2002/6/1 8:10,22.5166666667,83,160,3,70,275.6666666667,27.9333333333,66.1666666667,200,2,34.3333333333,253.3333333333
2002/6/1 8:20,22.7333333333,82,160,3,77.5,295.3333333333,28.1666666667,65.3333333333,200,2,37.1666666667,270.6666666667
2002/6/1 8:30,22.95,81,160,3,85,315,28.4,64.5,200,2,40,288
2002/6/1 8:40,23.1666666667,80,160,3,98.1666666667,328,28.6333333333,63.6666666667,200,2,43.3333333333,302.8333333333
2002/6/1 8:50,23.3833333333,79,160,3,111.3333333333,341,28.8666666667,62.8333333333,200,2,46.6666666667,317.6666666667
2002/6/1 9:00,23.6,78,160,3,124.5,354,29.1,62,200,2,50,332.5
2002/6/1 9:10,23.8166666667,77,160,3,137.6666666667,367,29.2833333333,61.3333333333,196.6666666667,2,53.3333333333,347.3333333333
2002/6/1 9:20,24.0333333333,76,160,3,150.8333333333,380,29.4666666667,60.6666666667,193.3333333333,2,56.6666666667,362.1666666667
2002/6/1 9:30,24.25,75,160,3,164,393,29.65,60,190,2,60,377
2002/6/1 9:40,24.4666666667,74,160,3,180.1666666667,397.6666666667,29.8333333333,59.3333333333,186.6666666667,2,54.8333333333,380.6666666667
2002/6/1 9:50,24.6833333333,73,160,3,196.3333333333,402.3333333333,30.0166666667,58.6666666667,183.3333333333,2,49.6666666667,384.3333333333
2002/6/1 10:00,24.9,72,160,3,212.5,407,30.2,58,180,2,44.5,388
2002/6/1 10:10,25.1166666667,71.1666666667,163.3333333333,3,228.6666666667,411.6666666667,30.2666666667,57.8333333333,180,2,39.3333333333,391.6666666667
2002/6/1 10:20,25.3333333333,70.3333333333,166.6666666667,3,244.8333333333,416.3333333333,30.3333333333,57.6666666667,180,2,34.1666666667,395.3333333333
2002/6/1 10:30,25.55,69.5,170,3,261,421,30.4,57.5,180,2,29,399
2002/6/1 10:40,25.7666666667,68.6666666667,173.3333333333,3,297,423.8333333333,30.4666666667,57.3333333333,180,2,28.3333333333,402.1666666667
2002/6/1 10:50,25.9833333333,67.8333333333,176.6666666667,3,333,426.6666666667,30.5333333333,57.1666666667,180,2,27.6666666667,405.3333333333
2002/6/1 11:00,26.2,67,180,3,369,429.5,30.6,57,180,2,27,408.5
2002/6/1 11:10,26.3,66.6666666667,180,3.05,405,432.3333333333,30.5833333333,57.1666666667,180,2.1166666667,26.3333333333,411.6666666667
2002/6/1 11:20,26.4,66.3333333333,180,3.1,441,435.1666666667,30.5666666667,57.3333333333,180,2.2333333333,25.6666666667,414.8333333333
2002/6/1 11:30,26.5,66,180,3.15,477,438,30.55,57.5,180,2.35,25,418
2002/6/1 11:40,26.6,65.6666666667,180,3.2,525,403.3333333333,30.5333333333,57.6666666667,180,2.4666666667,24.1666666667,415
2002/6/1 11:50,26.7,65.3333333333,180,3.25,573,368.6666666667,30.5166666667,57.8333333333,180,2.5833333333,23.3333333333,412
2002/6/1 12:00,26.8,65,180,3.3,621,334,30.5,58,180,2.7,22.5,409
2002/6/1 12:10,26.9,64.6666666667,180,3.3666666667,669,299.3333333333,30.4333333333,58.3333333333,183.3333333333,2.8,21.6666666667,406
2002/6/1 12:20,27,64.3333333333,180,3.4333333333,717,264.6666666667,30.3666666667,58.6666666667,186.6666666667,2.9,20.8333333333,403
2002/6/1 12:30,27.1,64,180,3.5,765,230,30.3,59,190,3,20,400
2002/6/1 12:40,27.2,63.6666666667,180,3.5666666667,785.5,209.3333333333,30.2333333333,59.3333333333,193.3333333333,3.1,19.5,393.5
2002/6/1 12:50,27.3,63.3333333333,180,3.6333333333,806,188.6666666667,30.1666666667,59.6666666667,196.6666666667,3.2,19,387
2002/6/1 13:00,27.4,63,180,3.7,826.5,168,30.1,60,200,3.3,18.5,380.5
2002/6/1 13:10,27.5,62.8333333333,176.6666666667,3.75,847,147.3333333333,30.0333333333,60.5,200,3.4166666667,18,374
2002/6/1 13:20,27.6,62.6666666667,173.3333333333,3.8,867.5,126.6666666667,29.9666666667,61,200,3.5333333333,17.5,367.5
2002/6/1 13:30,27.7,62.5,170,3.85,888,106,29.9,61.5,200,3.65,17,361
2002/6/1 13:40,27.8,62.3333333333,166.6666666667,3.9,881,105.1666666667,29.8333333333,62,200,3.7666666667,15.8333333333,348.1666666667
2002/6/1 13:50,27.9,62.1666666667,163.3333333333,3.95,874,104.3333333333,29.7666666667,62.5,200,3.8833333333,14.6666666667,335.3333333333
2002/6/1 14:00,28,62,160,4,867,103.5,29.7,63,200,4,13.5,322.5
2002/6/1 14:10,27.9166666667,62.5,160,4,860,102.6666666667,29.6833333333,63.5,200,3.8833333333,12.3333333333,309.6666666667
2002/6/1 14:20,27.8333333333,63,160,4,853,101.8333333333,29.6666666667,64,200,3.7666666667,11.1666666667,296.8333333333
2002/6/1 14:30,27.75,63.5,160,4,846,101,29.65,64.5,200,3.65,10,284
2002/6/1 14:40,27.6666666667,64,160,4,829.1666666667,102.3333333333,29.6333333333,65,200,3.5333333333,9.5,270.1666666667
2002/6/1 14:50,27.5833333333,64.5,160,4,812.3333333333,103.6666666667,29.6166666667,65.5,200,3.4166666667,9,256.3333333333
2002/6/1 15:00,27.5,65,160,4,795.5,105,29.6,66,200,3.3,8.5,242.5
2002/6/1 15:10,27.4333333333,65.5,160,4,778.6666666667,106.3333333333,29.5833333333,66.1666666667,200,3.2,8,228.6666666667
2002/6/1 15:20,27.3666666667,66,160,4,761.8333333333,107.6666666667,29.5666666667,66.3333333333,200,3.1,7.5,214.8333333333
2002/6/1 15:30,27.3,66.5,160,4,745,109,29.55,66.5,200,3,7,201
2002/6/1 15:40,27.2333333333,67,160,4,713.6666666667,110,29.5333333333,66.6666666667,200,2.9,6.6666666667,186.6666666667
2002/6/1 15:50,27.1666666667,67.5,160,4,682.3333333333,111,29.5166666667,66.8333333333,200,2.8,6.3333333333,172.3333333333
2002/6/1 16:00,27.1,68,160,4,651,112,29.5,67,200,2.7,6,158
2002/6/1 16:10,27.0166666667,68.5,160,4,619.6666666667,113,29.4833333333,67,200,2.5833333333,5.6666666667,143.6666666667
2002/6/1 16:20,26.9333333333,69,160,4,588.3333333333,114,29.4666666667,67,200,2.4666666667,5.3333333333,129.3333333333
2002/6/1 16:30,26.85,69.5,160,4,557,115,29.45,67,200,2.35,5,115
2002/6/1 16:40,26.7666666667,70,160,4,506,111,29.4333333333,67,200,2.2333333333,5.5,106.1666666667
2002/6/1 16:50,26.6833333333,70.5,160,4,455,107,29.4166666667,67,200,2.1166666667,6,97.3333333333
2002/6/1 17:00,26.6,71,160,4,404,103,29.4,67,200,2,6.5,88.5
2002/6/1 17:10,26.4333333333,71.6666666667,160,4.05,353,99,29.3333333333,66.8333333333,200,1.95,7,79.6666666667
2002/6/1 17:20,26.2666666667,72.3333333333,160,4.1,302,95,29.2666666667,66.6666666667,200,1.9,7.5,70.8333333333
2002/6/1 17:30,26.1,73,160,4.15,251,91,29.2,66.5,200,1.85,8,62
2002/6/1 17:40,25.9333333333,73.6666666667,160,4.2,209.1666666667,78.5,29.1333333333,66.3333333333,200,1.8,7.1666666667,53.1666666667
2002/6/1 17:50,25.7666666667,74.3333333333,160,4.25,167.3333333333,66,29.0666666667,66.1666666667,200,1.75,6.3333333333,44.3333333333
2002/6/1 18:00,25.6,75,160,4.3,125.5,53.5,29,66,200,1.7,5.5,35.5
2002/6/1 18:10,25.4333333333,75.6666666667,160,4.3666666667,83.6666666667,41,28.8833333333,66.1666666667,190,1.6333333333,4.6666666667,26.6666666667
2002/6/1 18:20,25.2666666667,76.3333333333,160,4.4333333333,41.8333333333,28.5,28.7666666667,66.3333333333,180,1.5666666667,3.8333333333,17.8333333333
2002/6/1 18:30,25.1,77,160,4.5,0,16,28.65,66.5,170,1.5,3,9
2002/6/1 18:40,24.9333333333,77.6666666667,160,4.5666666667,0,13.3333333333,28.5333333333,66.6666666667,160,1.4333333333,2.5,7.5
2002/6/1 18:50,24.7666666667,78.3333333333,160,4.6333333333,0,0,28.4166666667,66.8333333333,150,1.3666666667,0,0
2002/6/1 19:00,24.6,79,160,4.7,0,0,28.3,67,140,1.3,0,0
2002/6/1 19:10,24.4333333333,79.6666666667,160,4.75,0,0,28.1833333333,67.1666666667,140,1.25,0,0
2002/6/1 19:20,24.2666666667,80.3333333333,160,4.8,0,0,28.0666666667,67.3333333333,140,1.2,0,0
2002/6/1 19:30,24.1,81,160,4.85,0,0,27.95,67.5,140,1.15,0,0
2002/6/1 19:40,23.9333333333,81.6666666667,160,4.9,0,0,27.8333333333,67.6666666667,140,1.1,0,0
2002/6/1 19:50,23.7666666667,82.3333333333,160,4.95,0,0,27.7166666667,67.8333333333,140,1.05,0,0
2002/6/1 20:00,23.6,83,160,5,0,0,27.6,68,140,1,0,0
2002/6/1 20:10,23.5166666667,83.3333333333,160,4.95,0,0,27.5333333333,68.5,140,1.05,0,0
2002/6/1 20:20,23.4333333333,83.6666666667,160,4.9,0,0,27.4666666667,69,140,1.1,0,0
2002/6/1 20:30,23.35,84,160,4.85,0,0,27.4,69.5,140,1.15,0,0
2002/6/1 20:40,23.2666666667,84.3333333333,160,4.8,0,0,27.3333333333,70,140,1.2,0,0
2002/6/1 20:50,23.1833333333,84.6666666667,160,4.75,0,0,27.2666666667,70.5,140,1.25,0,0
2002/6/1 21:00,23.1,85,160,4.7,0,0,27.2,71,140,1.3,0,0
2002/6/1 21:10,23.0333333333,85.3333333333,160,4.6333333333,0,0,27.1333333333,71.3333333333,120,1.3666666667,0,0
2002/6/1 21:20,22.9666666667,85.6666666667,160,4.5666666667,0,0,27.0666666667,71.6666666667,100,1.4333333333,0,0
2002/6/1 21:30,22.9,86,160,4.5,0,0,27,72,80,1.5,0,0
2002/6/1 21:40,22.8333333333,86.3333333333,160,4.4333333333,0,0,26.9333333333,72.3333333333,60,1.5666666667,0,0
2002/6/1 21:50,22.7666666667,86.6666666667,160,4.3666666667,0,0,26.8666666667,72.6666666667,40,1.6333333333,0,0
2002/6/1 22:00,22.7,87,160,4.3,0,0,26.8,73,20,1.7,0,0
2002/6/1 22:10,22.6166666667,87.3333333333,156.6666666667,4.25,0,0,26.7333333333,73.5,20,1.75,0,0
2002/6/1 22:20,22.5333333333,87.6666666667,153.3333333333,4.2,0,0,26.6666666667,74,20,1.8,0,0
2002/6/1 22:30,22.45,88,150,4.15,0,0,26.6,74.5,20,1.85,0,0
2002/6/1 22:40,22.3666666667,88.3333333333,146.6666666667,4.1,0,0,26.5333333333,75,20,1.9,0,0
2002/6/1 22:50,22.2833333333,88.6666666667,143.3333333333,4.05,0,0,26.4666666667,75.5,20,1.95,0,0
2002/6/1 23:00,22.2,89,140,4,0,0,26.4,76,20,2,0,0
2002/6/1 23:10,22.2166666667,89,140,4.05,0,0,26.2166666667,76.6666666667,20,2.05,0,0
2002/6/1 23:20,22.2333333333,89,140,4.1,0,0,26.0333333333,77.3333333333,20,2.1,0,0
2002/6/1 23:30,22.25,89,140,4.15,0,0,25.85,78,20,2.15,0,0
2002/6/1 23:40,22.2666666667,89,140,4.2,0,0,25.6666666667,78.6666666667,20,2.2,0,0
2002/6/1 23:50,22.2833333333,89,140,4.25,0,0,25.4833333333,79.3333333333,20,2.25,0,0
2002/6/2 0:00,22.3,89,140,4.3,0,0,25.3,80,20,2.3,0,0
2002/6/2 0:10,22.3,89,140,4.3666666667,0,0,25.1333333333,80.6666666667,28.3333333333,2.3666666667,0,0
2002/6/2 0:20,22.3,89,140,4.4333333333,0,0,24.9666666667,81.3333333333,36.6666666667,2.4333333333,0,0
2002/6/2 0:30,22.3,89,140,4.5,0,0,24.8,82,45,2.5,0,0
2002/6/2 0:40,22.3,89,140,4.5666666667,0,0,24.6333333333,82.6666666667,53.3333333333,2.5666666667,0,0
2002/6/2 0:50,22.3,89,140,4.6333333333,0,0,24.4666666667,83.3333333333,61.6666666667,2.6333333333,0,0
2002/6/2 1:00,22.3,89,140,4.7,0,0,24.3,84,70,2.7,0,0
2002/6/2 1:10,22.3166666667,89,140,4.75,0,0,24.1166666667,85,70,2.75,0,0
2002/6/2 1:20,22.3333333333,89,140,4.8,0,0,23.9333333333,86,70,2.8,0,0
2002/6/2 1:30,22.35,89,140,4.85,0,0,23.75,87,70,2.85,0,0
2002/6/2 1:40,22.3666666667,89,140,4.9,0,0,23.5666666667,88,70,2.9,0,0
2002/6/2 1:50,22.3833333333,89,140,4.95,0,0,23.3833333333,89,70,2.95,0,0
2002/6/2 2:00,22.4,89,140,5,0,0,23.2,90,70,3,0,0
2002/6/2 2:10,22.4166666667,89.1666666667,140,4.8833333333,0,0,23.1666666667,89.8333333333,70,3,0,0
2002/6/2 2:20,22.4333333333,89.3333333333,140,4.7666666667,0,0,23.1333333333,89.6666666667,70,3,0,0
2002/6/2 2:30,22.45,89.5,140,4.65,0,0,23.1,89.5,70,3,0,0
2002/6/2 2:40,22.4666666667,89.6666666667,140,4.5333333333,0,0,23.0666666667,89.3333333333,70,3,0,0
2002/6/2 2:50,22.4833333333,89.8333333333,140,4.4166666667,0,0,23.0333333333,89.1666666667,70,3,0,0
2002/6/2 3:00,22.5,90,140,4.3,0,0,23,89,70,3,0,0
2002/6/2 3:10,22.5,90,140,4.2,0,0,22.95,89.1666666667,70,3,0,0
2002/6/2 3:20,22.5,90,140,4.1,0,0,22.9,89.3333333333,70,3,0,0
2002/6/2 3:30,22.5,90,140,4,0,0,22.85,89.5,70,3,0,0
2002/6/2 3:40,22.5,90,140,3.9,0,0,22.8,89.6666666667,70,3,0,0
2002/6/2 3:50,22.5,90,140,3.8,0,0,22.75,89.8333333333,70,3,0,0
2002/6/2 4:00,22.5,90,140,3.7,0,0,22.7,90,70,3,0,0
2002/6/2 4:10,22.5166666667,90.1666666667,140,3.5833333333,0,0,22.6666666667,89.8333333333,70,3,0,0
2002/6/2 4:20,22.5333333333,90.3333333333,140,3.4666666667,0,0,22.6333333333,89.6666666667,70,3,0,0
2002/6/2 4:30,22.55,90.5,140,3.35,0,0,22.6,89.5,70,3,0,0
2002/6/2 4:40,22.5666666667,90.6666666667,140,3.2333333333,0,0,22.5666666667,89.3333333333,70,3,0,0
2002/6/2 4:50,22.5833333333,90.8333333333,140,3.1166666667,0,0,22.5333333333,89.1666666667,70,3,0,0
2002/6/2 5:00,22.6,91,140,3,0,4,22.5,89,70,3,3.5,11
2002/6/2 5:10,22.6166666667,91,140,3,0,5.3333333333,22.5333333333,88.3333333333,70,3.05,4.6666666667,14.6666666667
2002/6/2 5:20,22.6333333333,91,140,3,0,6.6666666667,22.5666666667,87.6666666667,70,3.1,5.8333333333,18.3333333333
2002/6/2 5:30,22.65,91,140,3,0,8,22.6,87,70,3.15,7,22
2002/6/2 5:40,22.6666666667,91,140,3,0,13.8333333333,22.6333333333,86.3333333333,70,3.2,20,39.1666666667
2002/6/2 5:50,22.6833333333,91,140,3,0,19.6666666667,22.6666666667,85.6666666667,70,3.25,33,56.3333333333
2002/6/2 6:00,22.7,91,140,3,0,25.5,22.7,85,70,3.3,46,73.5
2002/6/2 6:10,22.7333333333,91,140,3,0,31.3333333333,22.8,84.5,70,3.3666666667,59,90.6666666667
2002/6/2 6:20,22.7666666667,91,140,3,0,37.1666666667,22.9,84,70,3.4333333333,72,107.8333333333
2002/6/2 6:30,22.8,91,140,3,0,43,23,83.5,70,3.5,85,125
2002/6/2 6:40,22.8333333333,91,140,3,0,50.5,23.1,83,70,3.5666666667,114.6666666667,140
2002/6/2 6:50,22.8666666667,91,140,3,0,58,23.2,82.5,70,3.6333333333,144.3333333333,155
2002/6/2 7:00,22.9,91,140,3,0,65.5,23.3,82,70,3.7,174,170
2002/6/2 7:10,22.9166666667,91,140,3,0,73,23.45,81,70,3.75,203.6666666667,185
2002/6/2 7:20,22.9333333333,91,140,3,0,80.5,23.6,80,70,3.8,233.3333333333,200
2002/6/2 7:30,22.95,91,140,3,0,88,23.75,79,70,3.85,263,215
2002/6/2 7:40,22.9666666667,91,140,3,0,95,23.9,78,70,3.9,280.5,224.6666666667
2002/6/2 7:50,22.9833333333,91,140,3,0,102,24.05,77,70,3.95,298,234.3333333333
2002/6/2 8:00,23,91,140,3,0,109,24.2,76,70,4,315.5,244
2002/6/2 8:10,22.9833333333,91.1666666667,140,2.95,0,116,24.35,74.5,70,4.05,333,253.6666666667
2002/6/2 8:20,22.9666666667,91.3333333333,140,2.9,0,123,24.5,73,70,4.1,350.5,263.3333333333
2002/6/2 8:30,22.95,91.5,140,2.85,0,130,24.65,71.5,70,4.15,368,273
2002/6/2 8:40,22.9333333333,91.6666666667,140,2.8,0.3333333333,135.5,24.8,70,70,4.2,388,276
2002/6/2 8:50,22.9166666667,91.8333333333,140,2.75,0.6666666667,141,24.95,68.5,70,4.25,408,279
2002/6/2 9:00,22.9,92,140,2.7,1,146.5,25.1,67,70,4.3,428,282
2002/6/2 9:10,22.9,92.3333333333,140,2.6333333333,1.3333333333,152,25.2,65.3333333333,73.3333333333,4.3666666667,448,285
2002/6/2 9:20,22.9,92.6666666667,140,2.5666666667,1.6666666667,157.5,25.3,63.6666666667,76.6666666667,4.4333333333,468,288
2002/6/2 9:30,22.9,93,140,2.5,2,163,25.4,62,80,4.5,488,291
2002/6/2 9:40,22.9,93.3333333333,140,2.4333333333,2.1666666667,166.6666666667,25.5,60.3333333333,83.3333333333,4.5666666667,496,293.3333333333
2002/6/2 9:50,22.9,93.6666666667,140,2.3666666667,2.3333333333,170.3333333333,25.6,58.6666666667,86.6666666667,4.6333333333,504,295.6666666667
2002/6/2 10:00,22.9,94,140,2.3,2.5,174,25.7,57,90,4.7,512,298
2002/6/2 10:10,22.8833333333,94.1666666667,140,2.25,2.6666666667,177.6666666667,25.7666666667,55.5,90,4.75,520,300.3333333333
2002/6/2 10:20,22.8666666667,94.3333333333,140,2.2,2.8333333333,181.3333333333,25.8333333333,54,90,4.8,528,302.6666666667
2002/6/2 10:30,22.85,94.5,140,2.15,3,185,25.9,52.5,90,4.85,536,305
2002/6/2 10:40,22.8333333333,94.6666666667,140,2.1,3.1666666667,186.8333333333,25.9666666667,51,90,4.9,564.8333333333,293.6666666667
2002/6/2 10:50,22.8166666667,94.8333333333,140,2.05,3.3333333333,188.6666666667,26.0333333333,49.5,90,4.95,593.6666666667,282.3333333333
2002/6/2 11:00,22.8,95,140,2,3.5,190.5,26.1,48,90,5,622.5,271
2002/6/2 11:10,22.8,95.1666666667,140,2,3.6666666667,192.3333333333,26.1333333333,47,90,4.95,651.3333333333,259.6666666667
2002/6/2 11:20,22.8,95.3333333333,140,2,3.8333333333,194.1666666667,26.1666666667,46,90,4.9,680.1666666667,248.3333333333
2002/6/2 11:30,22.8,95.5,140,2,4,196,26.2,45,90,4.85,709,237
2002/6/2 11:40,22.8,95.6666666667,140,2,4,195.6666666667,26.2333333333,44,90,4.8,718.6666666667,232
2002/6/2 11:50,22.8,95.8333333333,140,2,4,195.3333333333,26.2666666667,43,90,4.75,728.3333333333,227
2002/6/2 12:00,22.8,96,140,2,4,195,26.3,42,90,4.7,738,222
2002/6/2 12:10,22.8,96,140,2,4,194.6666666667,26.3166666667,41.6666666667,86.6666666667,4.6333333333,747.6666666667,217
2002/6/2 12:20,22.8,96,140,2,4,194.3333333333,26.3333333333,41.3333333333,83.3333333333,4.5666666667,757.3333333333,212
2002/6/2 12:30,22.8,96,140,2,4,194,26.35,41,80,4.5,767,207
2002/6/2 12:40,22.8,96,140,2,3.8333333333,191.6666666667,26.3666666667,40.6666666667,76.6666666667,4.4333333333,762.6666666667,206.8333333333
2002/6/2 12:50,22.8,96,140,2,3.6666666667,189.3333333333,26.3833333333,40.3333333333,73.3333333333,4.3666666667,758.3333333333,206.6666666667
2002/6/2 13:00,22.8,96,140,2,3.5,187,26.4,40,70,4.3,754,206.5
2002/6/2 13:10,22.8,96,135,2,3.3333333333,184.6666666667,26.4166666667,40,70,4.25,749.6666666667,206.3333333333
2002/6/2 13:20,22.8,96,130,2,3.1666666667,182.3333333333,26.4333333333,40,70,4.2,745.3333333333,206.1666666667
2002/6/2 13:30,22.8,96,125,2,3,180,26.45,40,70,4.15,741,206
2002/6/2 13:40,22.8,96,120,2,2.6666666667,175.8333333333,26.4666666667,40,70,4.1,726.3333333333,207.5
2002/6/2 13:50,22.8,96,115,2,2.3333333333,171.6666666667,26.4833333333,40,70,4.05,711.6666666667,209
2002/6/2 14:00,22.8,96,110,2,2,167.5,26.5,40,70,4,697,210.5
2002/6/2 14:10,22.7833333333,96,110,2,1.6666666667,163.3333333333,26.4833333333,40.3333333333,70,4,682.3333333333,212
2002/6/2 14:20,22.7666666667,96,110,2,1.3333333333,159.1666666667,26.4666666667,40.6666666667,70,4,667.6666666667,213.5
2002/6/2 14:30,22.75,96,110,2,1,155,26.45,41,70,4,653,215
2002/6/2 14:40,22.7333333333,96,110,2,0.8333333333,149,26.4333333333,41.3333333333,70,4,638,212.3333333333
2002/6/2 14:50,22.7166666667,96,110,2,0.6666666667,143,26.4166666667,41.6666666667,70,4,623,209.6666666667
2002/6/2 15:00,22.7,96,110,2,0.5,137,26.4,42,70,4,608,207
2002/6/2 15:10,22.6833333333,96,110,2,0.3333333333,131,26.3666666667,42.5,70,4,593,204.3333333333
2002/6/2 15:20,22.6666666667,96,110,2,0.1666666667,125,26.3333333333,43,70,4,578,201.6666666667
2002/6/2 15:30,22.65,96,110,2,0,119,26.3,43.5,70,4,563,199
2002/6/2 15:40,22.6333333333,96,110,2,0,111.8333333333,26.2666666667,44,70,4,542.8333333333,192.6666666667
