52.47635083,60
61.20724662,60
40.11536588,20
31.43584364,20
30.28686799,45
36.5214072,45
58.07795804,65
67.14748057,65
45.56097322,40
36.08021375,40
34.65541325,40
32.94682936,40
31.09563537,45
29.32988937,45
42.4495887,55
48.17415226,55
37.38056856,25
30.99637499,25
63.52019099,50
40.89887021,50
66.12941107,20
31.53798822,20
36.73793168,50
40.74376892,50
59.92316966,60
59.82206613,60
42.00650469,40
35.34499851,40
35.2285292,20
33.35981256,20
31.51778897,40
29.84123164,40
41.57318801,55
46.71756109,55
91.80545617,65
69.88762437,65
49.36853343,30
40.38536273,30
38.56849246,45
36.5963002,45
34.55782492,45
32.73660418,45
60.45119884,65
69.26725988,65
48.75848882,45
37.34857349,45
37.70201299,25
35.85937609,25
47.33815934,60
52.07800881,60
41.46425827,55
42.96854389,55
36.10734948,30
32.82055008,30
31.39737433,50
37.6334257,50
53.12503204,20
27.81655966,20
34.101192,50
37.06932651,50
29.94759123,30
25.65816276,30
25.1857131,20
23.99671902,20
22.81395783,40
21.7228446,40
20.69890654,20
19.73730136,20
18.85950585,25
18.01432633,25
61.92411733,65
57.50562564,65
35.69822722,25
27.65137903,25
27.01282432,25
25.87529554,25
35.09609461,50
38.93614242,50
30.92081314,20
26.13172362,20
25.83500059,20
24.67516277,20
23.52553458,25
22.46626573,25
50.84609422,55
50.14741582,55
45.45655773,50
38.36973344,50
43.44046168,55
46.81599038,55
63.62576806,40
36.83140397,40
30.46375868,40
28.60696488,40
27.29424141,25
26.00312263,25
54.13305438,60
70.82254555,60
51.94161961,55
45.52445483,55
51.35605788,60
54.66303272,60
73.64525471,20
42.69940104,20
35.14975431,20
32.97155295,20
53.25936662,60
56.69820813,60
43.55190434,55
43.63442595,55
37.1854691,20
33.86792422,20
48.69518722,60
55.01802923,60
42.96663926,20
35.76209704,20
48.48786836,60
53.24462735,60
42.51395977,55
43.95151129,55
37.03930929,30
33.73682031,30
62.1989908,45
31.43473047,45
27.94910429,40
27.02110166,40
25.83342666,20
24.71528419,20
51.96598427,65
66.39636358,65
44.49121023,50
32.21080267,50
33.42786617,20
32.05491312,20
30.54312607,45
29.15310324,45
35.71781685,45
31.28466617,45
56.8069356,60
63.17815731,60
43.29122207,25
34.56968769,25
35.4954861,30
36.67582939,30
61.74361342,60
60.20449674,60
45.8834709,45
37.64513559,45
37.50416645,35
35.70552306,35
33.87842564,20
32.20815914,20
30.73463542,40
29.31035687,40
57.41823923,60
73.78342434,60
47.69154805,50
35.23846768,50
36.29572746,20
34.7587428,20
46.72095368,55
51.81241513,55
41.3143042,30
35.17869355,30
47.24798631,55
51.78587944,55
41.58344225,25
35.55179366,25
34.95503865,25
33.36519919,25
31.78271153,25
30.30951431,25
29.06258722,25
27.85633752,25
56.07535903,60
66.10144241,60
45.91768107,20
39.08708383,20
64.58518347,60
63.61466381,60
50.43611576,35
41.22043804,35
39.33245312,30
37.45558324,30
79.63874612,25
34.48874087,25
42.45882761,50
46.37032397,50
62.85194371,40
35.84566111,40
31.70766799,30
29.75783557,30
60.1927898,40
34.24723202,40
45.7974361,20
22.81204137,20
20.95439387,35
24.44649873,35
47.94579449,55
58.79188009,55
39.38245065,35
32.79156267,35
29.72098086,35
30.26576671,35
55.15950061,60
66.09692169,60
46.1969264,45
39.07578141,45
42.10357333,50
44.00782383,50
65.78221502,65
79.23445058,65
53.17086407,20
46.05319153,20
43.84628445,45
40.96872984,45
38.68801033,35
36.60857499,35
34.76128448,40
32.9218089,40
58.65076668,60
67.74876066,60
47.27980532,25
41.30003519,25
40.0523853,50
43.26576496,50
36.60765204,45
32.97263122,45
83.14571609,55
61.07356184,55
42.01882485,25
35.76519519,25
64.97511389,65
81.03237692,65
54.11679461,25
40.94298577,25
41.4117291,30
39.35810417,30
37.22916185,30
35.2940137,30
62.90382455,65
79.1010555,65
52.40138599,40
39.39746973,40
40.00169264,40
38.0426488,40
65.3922471,65
79.45024039,65
54.25196333,30
41.50111743,30
41.87621554,45
39.79029651,45
46.95595139,55
49.38616466,55
40.58479342,30
35.43769106,30
63.87323694,65
71.56946186,65
50.3375446,50
40.77984453,50
52.83693016,60
56.6407721,60
62.48420306,65
65.18496613,65
51.90435631,20
44.32733343,20
58.77318551,65
64.21475178,65
51.43834451,20
43.77640484,20
42.7095878,50
43.98550713,50
38.55544826,40
36.23616567,40
51.03303773,60
57.48297024,60
45.25544515,20
38.03373865,20
45.28597282,55
47.25538767,55
39.34768783,30
34.80606602,30
52.376618,60
58.72102499,60
45.90170953,35
38.34559643,35
38.02521601,20
36.2414344,20
34.46708615,45
35.56351113,45
39.5350114,50
42.14938587,50
34.59047236,35
30.25409857,35
58.95381209,60
69.00488334,60
47.9003714,45
37.87714307,45
101.5929552,50
59.11965103,50
53.87891913,50
53.18115683,50
64.15173545,25
34.4647662,25
30.85131064,35
27.30793272,35
40.63865105,50
48.90345414,50
34.77921619,45
29.81741128,45
29.74489932,40
28.26526346,40
34.44739996,45
36.67957293,45
59.36441112,55
58.38044039,55
85.3610296,55
55.31401659,55
75.15956236,45
40.49235632,45
35.55466544,20
31.61625866,20
32.07972463,25
30.39484665,25
28.34637823,25
26.91012901,25
23.85907947,20
22.52891291,20
21.46198799,20
20.48734656,20
19.59064465,25
18.70987017,25
47.10386136,60
56.61609399,60
35.94325971,25
30.81340089,25
30.07252886,20
28.08465251,20
52.9657978,60
63.86253103,60
70.07982622,65
71.32787899,65
51.30691297,55
48.35908405,55
45.90464506,50
42.75634841,50
40.27004344,20
35.41906245,20
33.34503909,20
31.76948218,20
45.7210639,55
51.80219979,55
40.55536095,30
38.3097287,30
36.3811726,35
34.10058268,35
30.20050234,20
30.70183357,20
34.52626377,45
35.93499264,45
58.32509162,65
67.24792141,65
53.48373944,55
48.08409552,55
54.83096342,60
58.17019699,60
46.3816813,35
39.56339585,35
38.67040368,25
36.71763899,25
34.83354184,20
33.12700311,20
31.56525717,30
30.07557691,30
28.77728122,30
27.50680354,30
51.59910928,30
25.99542692,30
52.63482674,60
69.68398779,60
70.57245511,40
36.72809614,40
31.18338853,25
29.4155862,25
57.43565213,65
73.93307217,65
47.36353123,35
34.68013616,35
65.03925619,65
74.29545564,65
53.63622628,30
43.46444912,30
41.77218529,25
39.91331495,25
37.92305427,35
36.07112354,35
63.73640992,65
79.9468217,65
53.25979618,40
40.25901256,40
40.9017751,50
38.96673105,50
