Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NE:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NM:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SW:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SM:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SE:Zone Mean Radiant Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NE:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NE:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NM:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NM:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SW:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SW:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SM:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SM:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SE:Zone Air Temperature [C](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SE:Zone Air Relative Humidity [%](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NE:Zone Air CO2 Concentration [ppm](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW:Zone Air CO2 Concentration [ppm](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NM:Zone Air CO2 Concentration [ppm](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SW:Zone Air CO2 Concentration [ppm](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SM:Zone Air CO2 Concentration [ppm](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%SE:Zone Air CO2 Concentration [ppm](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),OUTDOORCO2SCHEDULE:Schedule Value [](TimeStep),DESICCANT REGEN FAN:Fan Electric Power [W](TimeStep),AIR LOOP AHU SUPPLY FAN:Fan Electric Power [W](TimeStep),AIR LOOP AHU SUPPLY FAN:Fan Electric Energy [J](TimeStep),DESICCANT REGEN COIL:Heating Coil Electric Energy [J](TimeStep),HEAT PUMP DX HEATING COIL 1:Heating Coil Electric Energy [J](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Temperature [C](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Mass Flow Rate [kg/s](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Setpoint Temperature [C](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Wetbulb Temperature [C](TimeStep),AIR LOOP SUPPLY SIDE OUTLET 1:System Node Setpoint Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE:System Node Temperature [C](TimeStep),MIXED AIR NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),OUTSIDE AIR INLET NODE:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),OUTSIDE AIR INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),OUTSIDE AIR INLET NODE 2:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE 2:System Node Mass Flow Rate [kg/s](TimeStep),OUTSIDE AIR INLET NODE 2:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),AIR LOOP AHU RETURN AIR OUTLET NODE:System Node Temperature [C](TimeStep),AIR LOOP AHU RETURN AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),AIR LOOP AHU RETURN AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),AIR LOOP AHU COOLING COIL AIR OUTLET NODE:System Node Temperature [C](TimeStep),AIR LOOP AHU COOLING COIL AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),AIR LOOP AHU HEATING COIL AIR OUTLET NODE:System Node Temperature [C](TimeStep),AIR LOOP AHU HEATING COIL AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),DESICCANT PROCESS OUTLET NODE:System Node Temperature [C](TimeStep),DESICCANT PROCESS OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),DESICCANT PROCESS OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),DESICCANT PROCESS OUTLET NODE:System Node Setpoint Maximum Humidity Ratio [kgWater/kgDryAir](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW ZONE AIR NODE:System Node Mass Flow Rate [kg/s](TimeStep),AIR LOOP ZONE MIXER INLET NODE 4:System Node Mass Flow Rate [kg/s](TimeStep),1ST%FLOOR:1ST%RESEARCH%OPEN%NW SINGLE DUCT VAV VSF SUPPLY INLET:System Node Mass Flow Rate [kg/s](TimeStep),1ST AIR LOOP SUPPLY PLENVM OUTLET NODE 7:System Node Mass Flow Rate [kg/s](TimeStep),HEAT RECOVERY OUTLET NODE:System Node Temperature [C](TimeStep),HEAT RECOVERY OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),HEAT RECOVERY OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),RELIEF AIR OUTLET NODE:System Node Temperature [C](TimeStep),RELIEF AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),RELIEF AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),REGEN COIL OUT NODE:System Node Temperature [C](TimeStep),REGEN COIL OUT NODE:System Node Mass Flow Rate [kg/s](TimeStep),REGEN COIL OUT NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),HEAT RECOVERY SECONDARY OUTLET NODE:System Node Temperature [C](TimeStep),HEAT RECOVERY SECONDARY OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),HEAT RECOVERY SECONDARY OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),Electricity:HVAC [J](TimeStep),VAV Supply Fan Energy:Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Fans:Electricity [J](TimeStep),HeatRecovery:Electricity [J](TimeStep),InteriorEquipment:Electricity:Zone:1ST%FLOOR:1ST%RESEARCH%OPEN%SM [J](TimeStep),InteriorLights:Electricity:Zone:1ST%FLOOR:1ST%RESEARCH%OPEN%SM [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:Plant [J](TimeStep),AIR LOOP:Air System Heating Coil Hot Water Energy [J](TimeStep),AIR LOOP:Air System Cooling Coil Chilled Water Energy [J](TimeStep) 
 06/07  12:00:00,19.,73.,2.5,180.,323.5,12.,23.4824850131135,23.3835584894304,23.9638119352935,23.9660085856353,23.9471388831246,23.9765410155767,24.2917701416024,54.1258677291819,24.4107113146555,44.0260975340575,24.4018766857108,47.6741987070148,24.4013236301143,49.4260771722055,24.401804901423,47.6606312047823,24.4014531389526,48.9750243613962,470.126516602634,473.053363321298,471.887762659052,471.139876926214,471.907045191697,471.321722642401,10953.5627436033,400.,0.0,1046.22613632526,627735.681795157,0.0,2453543.41433218,19.0814241983093,0.953835845088625,5.426656984522054E-03,18.,11.2582213499644,0.953835845088625,24.3879740962695,0.953835845088625,7.805098674380910E-03,19.,0.0,1.038444259830876E-02,19.,0.0,1.038444259830876E-02,24.3879740962695,0.953835845088625,7.805098674380910E-03,4.54250015007248,5.426656984522054E-03,18.,5.426656984522054E-03,19.,0.0,1.038444259830876E-02,0.0,2.306997700981456E-02,2.306997700981456E-02,2.306997700981456E-02,2.306997700981456E-02,19.,0.0,1.038444259830876E-02,24.3879740962695,0.0,7.805098674380910E-03,19.,0.0,1.038444259830876E-02,24.3879740962695,0.0,7.805098674380910E-03,6572137.646162,627735.681795157,3490858.55003466,627735.681795157,0.0,161972.399188043,10543.1107414105,2453543.41433218,0.0,0.0,0.0 
 06/07  12:10:00,19.3333333333333,72.3333333333333,2.58333333333333,176.666666666667,321.666666666667,12.,23.5069471100603,23.4046179309344,23.9878500838994,23.9930095985222,23.9734525061528,24.0049973478007,24.3194894406859,54.0777648586118,24.3898900592941,43.8295368205418,24.4027884493288,47.2233623844873,24.4019759924717,48.9917833195098,24.402681310819,47.2200878979008,24.402148256695,48.5302187117067,471.414090774807,474.357490158475,473.29796279846,472.557589394984,473.313773404142,472.740404194064,11655.3419548054,400.,0.0,1046.22613632526,627735.681795157,0.0,2612829.38477053,19.0070581993206,1.02461699097773,5.414105220179375E-03,18.,11.2145458198913,1.02461699097773,24.3897913391304,1.02461699097773,7.780836447356185E-03,19.3333333333333,0.0,1.050772742986614E-02,19.3333333333333,0.0,1.050772742986614E-02,24.3897913391304,1.02461699097773,7.780836447356185E-03,4.50974632811745,5.414105220179375E-03,18.,5.414105220179375E-03,19.3333333333333,0.0,1.050772742986614E-02,0.0,2.463193481805927E-02,2.463193481805927E-02,2.463193481805927E-02,2.463193481805927E-02,19.3333333333333,0.0,1.050772742986614E-02,24.3897913391304,0.0,7.780836447356185E-03,19.3333333333333,0.0,1.050772742986614E-02,24.3897913391304,0.0,7.780836447356185E-03,6993205.17288324,627735.681795157,3752640.10631755,627735.681795157,0.0,165255.623495897,10543.1107414105,2612829.38477053,0.0,0.0,0.0 
 06/07  12:20:00,19.6666666666667,71.6666666666667,2.66666666666667,173.333333333333,319.833333333333,12.,23.5300343244203,23.4778725490547,24.009747993128,24.0181714079422,23.9973270960738,24.031065130835,24.379399369005,54.0146003769829,24.1779334179327,43.8675806210615,24.4029319163078,46.0047392481408,24.4021147838318,47.8209897191822,24.4028225080212,46.0300662018835,24.4022729426716,47.325801260752,475.218713869998,478.156886284272,477.27821660471,476.580627012544,477.28613402265,476.759692718211,11979.0072166561,400.,0.0,1046.22613632526,627735.681795157,0.0,2691636.30961653,18.9714018235788,1.06138976408403,5.395557392110928E-03,18.,11.1807590165493,1.06138976408403,24.405614806276,1.06138976408403,7.664993194509411E-03,19.6666666666667,0.0,1.063100282147519E-02,19.6666666666667,0.0,1.063100282147519E-02,24.405614806276,1.06138976408403,7.664993194509412E-03,4.46357148787443,5.395557392110928E-03,18.,5.395557392110928E-03,19.6666666666667,0.0,1.063100282147519E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,19.6666666666667,0.0,1.063100282147519E-02,24.405614806276,0.0,7.664993194509412E-03,19.6666666666667,0.0,1.063100282147519E-02,24.405614806276,0.0,7.664993194509412E-03,7187404.32999368,627735.681795157,3868032.338582,627735.681795157,0.0,165255.623495897,10543.1107414105,2691636.30961653,0.0,0.0,0.0 
 06/07  12:30:00,20.,71.,2.75,170.,318.,12.,23.5538788707375,23.5011586193341,24.0299180173034,24.0418686978803,24.019467964066,24.0554278088952,24.399470697454,53.7948980916904,24.1202591497109,44.0233157290698,24.403015335228,44.8004365893456,24.4022324713533,46.6439713488592,24.4029110429464,44.855249291587,24.4019169557352,46.1217202101572,478.890552871142,481.658296689824,481.006096692575,480.36189111972,481.007524276392,480.532507633636,12578.2865651986,400.,0.0,1046.22613632526,627735.681795157,0.0,2818167.83072754,18.9234814710487,1.11689608151816,5.245900572109153E-03,18.,11.0070070507707,1.11689608151816,24.4060842079374,1.11689608151816,7.555003880301896E-03,20.,0.0,1.075421908140443E-02,20.,0.0,1.075421908140443E-02,24.4060842079374,1.11689608151816,7.555003880301896E-03,4.38736880273838,5.245900572109153E-03,18.,5.245900572109153E-03,20.,0.0,1.075421908140443E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,20.,0.0,1.075421908140443E-02,24.4060842079374,0.0,7.555003880301896E-03,20.,0.0,1.075421908140443E-02,24.4060842079374,0.0,7.555003880301896E-03,7546971.93911917,627735.681795157,4101068.42659647,627735.681795157,0.0,165255.623495897,10543.1107414105,2818167.83072754,0.0,0.0,0.0 
 06/07  12:40:00,20.3333333333333,70.3333333333333,2.83333333333333,166.666666666667,312.333333333333,12.,23.5715323233267,23.5251432692241,24.0443315812521,24.0611412008305,24.0358277856324,24.0744683044854,24.4008283934595,53.6432954017505,24.1628681454683,43.9672267306594,24.4045829172499,44.4683903464557,24.4031778131902,46.3016672640335,24.4044466635045,44.5305413766655,24.4020437478316,45.7757224756641,479.765675042761,482.472186657532,481.908746267523,481.275615868736,481.907979247223,481.446949189015,13139.8989947162,400.,0.0,1046.22613632526,627735.681795157,0.0,2936857.78842264,18.8882375901262,1.16122389179785,5.110866585085873E-03,18.,10.8526625138702,1.16122389179785,24.4066093958967,1.16122389179785,7.510994624151286E-03,20.3333333333333,0.0,1.087732294889206E-02,20.3333333333333,0.0,1.087732294889206E-02,24.4066093958967,1.16122389179785,7.510994624151287E-03,4.3102057178876,5.110866585085873E-03,18.,5.110866585085873E-03,20.3333333333333,0.0,1.087732294889206E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,20.3333333333333,0.0,1.087732294889206E-02,24.4066093958967,0.0,7.510994624151287E-03,20.3333333333333,0.0,1.087732294889206E-02,24.4066093958967,0.0,7.510994624151287E-03,7883939.39682971,627735.681795157,4319345.92661191,627735.681795157,0.0,165255.623495897,10543.1107414105,2936857.78842264,0.0,0.0,0.0 
 06/07  12:50:00,20.6666666666667,69.6666666666667,2.91666666666667,163.333333333333,306.666666666667,12.,23.5871447317328,23.5466079233743,24.057026855261,24.078523484269,24.0503846280673,24.0915144412074,24.4014607980019,53.1073584412906,24.1993702408028,43.8815302666632,24.404814229356,43.2601089730113,24.4033565481988,45.0745547240949,24.4046775854762,43.347680693644,24.4048480540423,44.5299648691714,483.274658829993,485.732646154173,485.331143421251,484.768788779904,485.326856837882,484.924595115232,13651.5640747782,400.,0.0,1046.22613632526,627735.681795157,0.0,3039264.60543741,18.854936913735,1.20677959236714,4.972891948557772E-03,18.,10.6951587642677,1.20677959236714,24.4081116591746,1.20677959236714,7.443015797778408E-03,20.6666666666667,0.0,1.100026142229810E-02,20.6666666666667,0.0,1.100026142229810E-02,24.4081116591746,1.20677959236714,7.443015797778408E-03,4.32221402589077,4.972891948557772E-03,18.,4.972891948557772E-03,20.6666666666667,0.0,1.100026142229810E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,20.6666666666667,0.0,1.100026142229810E-02,24.4081116591746,0.0,7.443015797778408E-03,20.6666666666667,0.0,1.100026142229810E-02,24.4081116591746,0.0,7.443015797778408E-03,8190938.44486692,627735.681795157,4523938.15763436,627735.681795157,0.0,165255.623495897,10543.1107414105,3039264.60543741,0.0,0.0,0.0 
 06/07  13:00:00,21.,69.,3.,160.,301.,12.,23.6009897609502,23.5658897207577,24.0678536415694,24.0941696446563,24.0628663221165,24.1034129665527,24.4010491396338,52.4250533584943,24.2431086936381,43.7256061265984,24.4049240646903,42.0910853967088,24.4048788439206,43.86211841324,24.4048024346894,42.1991402586818,24.4047274570851,43.2835717857575,486.624145062802,488.818782457158,488.514996748021,488.028427578217,488.509422393435,488.166366684321,14180.5176632942,400.,0.0,1046.22613632526,627735.681795157,0.0,3156745.1197418,18.8265583191766,1.24865355976933,4.789508238019408E-03,18.,10.4911806711311,1.24865355976933,24.4099340041959,1.24865355976933,7.300190969383267E-03,21.,0.0,1.112297982296995E-02,21.,0.0,1.112297982296995E-02,24.4099340041959,1.24865355976933,7.300190969383266E-03,4.22429160418653,4.789508238019408E-03,18.,4.789508238019408E-03,21.,0.0,1.112297982296995E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,21.,0.0,1.112297982296995E-02,24.4099340041959,0.0,7.300190969383266E-03,21.,0.0,1.112297982296995E-02,24.4099340041959,0.0,7.300190969383266E-03,8508310.59797655,627735.681795157,4723829.79643959,627735.681795157,0.0,165255.623495897,10543.1107414105,3156745.1197418,0.0,0.0,0.0 
 06/07  13:10:00,21.,68.1666666666667,3.43333333333333,175.,295.333333333333,12.,23.6089634485954,23.5801607970429,24.0698608271665,24.0997321781009,24.0648251462279,24.1077816892822,24.403362360705,51.846274292515,24.2579028548405,43.5614971726343,24.4056749562919,41.0634665238979,24.4064285498277,42.76150079113,24.4057857035849,41.1874371729663,24.4064970960864,42.1671949225299,488.79874159186,490.778971013688,490.566966747356,490.143932852708,490.560019422381,490.267303730156,12972.2110948139,400.,0.0,1046.22613632526,627735.681795157,0.0,2919571.77039055,18.9063324311453,1.13853093082205,4.871317609029124E-03,18.,10.6093491898487,1.13853093082205,24.4194369811841,1.13853093082205,7.102410965733340E-03,21.,0.0,1.098817908399094E-02,21.,0.0,1.098817908399094E-02,24.4194369811841,1.13853093082205,7.102410965733340E-03,4.13192692954519,4.871317609029124E-03,18.,4.871317609029124E-03,21.,0.0,1.098817908399094E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,21.,0.0,1.098817908399094E-02,24.4194369811841,0.0,7.102410965733340E-03,21.,0.0,1.098817908399094E-02,24.4194369811841,0.0,7.102410965733340E-03,7783326.65688831,627735.681795157,4236019.20470261,627735.681795157,0.0,155405.950572336,10543.1107414105,2919571.77039055,0.0,0.0,0.0 
 06/07  13:20:00,21.,67.3333333333333,3.86666666666667,190.,289.666666666667,12.,23.6161220282004,23.5918752474133,24.0726560234429,24.1063377211325,24.0675070546793,24.1123293097639,24.4069972308382,51.3107333355058,24.2636812217049,43.363434287791,24.4070091961426,40.1600369437741,24.4072507539232,41.7657554650485,24.4070122106737,40.294272381846,24.407370991443,41.1721171290882,490.215234909587,492.013516485082,491.886011521676,491.516409436625,491.877968510669,491.62809315872,13597.0689782042,400.,0.0,1046.22613632526,627735.681795157,0.0,3063298.73231617,18.8665230112861,1.19122454358763,4.693794431747944E-03,18.,10.4045425640985,1.19122454358763,24.4260045501958,1.19122454358763,7.003966188164350E-03,21.,0.0,1.085338975883381E-02,21.,0.0,1.085338975883381E-02,24.4260045501958,1.19122454358763,7.003966188164349E-03,4.03648861700778,4.693794431747943E-03,18.,4.693794431747944E-03,21.,0.0,1.085338975883381E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,21.,0.0,1.085338975883381E-02,24.4260045501958,0.0,7.003966188164349E-03,21.,0.0,1.085338975883381E-02,24.4260045501958,0.0,7.003966188164349E-03,8158241.38692251,627735.681795157,4467206.97281118,627735.681795157,0.0,155405.950572336,10543.1107414105,3063298.73231617,0.0,0.0,0.0 
 06/07  13:30:00,21.,66.5,4.3,205.,284.,12.,23.6215235224915,23.6012726132801,24.0742367754938,24.1117690772693,24.0689581623918,24.1155637109215,24.4107107015214,50.7100805339527,24.275635221584,43.1070960216796,24.4071760142842,39.3339026824553,24.4073023303352,40.8412039638926,24.4071412789234,39.473731515264,24.4073854414485,40.2594503621849,491.336433529725,492.964912934481,492.912720227535,492.588965347074,492.903923161307,492.690400255793,13523.1276087745,400.,0.0,1046.22613632526,627735.681795157,0.0,3058686.22333267,18.8729069337699,1.18265362302279,4.628795257395565E-03,18.,10.3372106651009,1.18265362302279,24.4305627582205,1.18265362302279,6.888176730047974E-03,21.,0.0,1.071861184604899E-02,21.,0.0,1.071861184604899E-02,24.4305627582205,1.18265362302279,6.888176730047973E-03,3.96168850255859,4.628795257395566E-03,18.,4.628795257395565E-03,21.,0.0,1.071861184604899E-02,0.0,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,1.066917502165960E-02,21.,0.0,1.071861184604899E-02,24.4305627582205,0.0,6.888176730047973E-03,21.,0.0,1.071861184604899E-02,24.4305627582205,0.0,6.888176730047973E-03,8113876.5652647,627735.681795157,4427454.66013688,627735.681795157,0.0,155405.950572336,10543.1107414105,3058686.22333267,0.0,0.0,0.0 
