Version, 1.3 ,Room Amount, 5 ,Occupant Amount, 25
Start Time, 1-1 ,End Time, 12-31,Number of Steps per Hour, 4
Room Number,0,1,2,3,4,5,-1, 
Room ID,S0_Outdoor,S1_Office_-_Private,S2_Office_-_Private,S3_Office_-_Private,S4_Office_-_Private,S5_Office_-_Private,Outside building, 
Occupant Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
Occupant ID,S1_Office_-_Private_O1,S1_Office_-_Private_O2,S1_Office_-_Private_O3,S1_Office_-_Private_O4,S1_Office_-_Private_O5,S2_Office_-_Private_O1,S2_Office_-_Private_O2,S2_Office_-_Private_O3,S2_Office_-_Private_O4,S2_Office_-_Private_O5,S3_Office_-_Private_O1,S3_Office_-_Private_O2,S3_Office_-_Private_O3,S3_Office_-_Private_O4,S3_Office_-_Private_O5,S4_Office_-_Private_O1,S4_Office_-_Private_O2,S4_Office_-_Private_O3,S4_Office_-_Private_O4,S4_Office_-_Private_O5,S5_Office_-_Private_O1,S5_Office_-_Private_O2,S5_Office_-_Private_O3,S5_Office_-_Private_O4,S5_Office_-_Private_O5,
Step,Time,S1_Office_-_Private,S2_Office_-_Private,S3_Office_-_Private,S4_Office_-_Private,S5_Office_-_Private,0, 1/1 0:0:00,0,0,0,0,0,
342, 1/4 13:30:00,1,1,1,1,1,
343, 1/4 13:45:00,1,1,1,1,1,
344, 1/4 14:0:00,1,1,1,1,1,
345, 1/4 14:15:00,1,1,1,1,1,
346, 1/4 14:30:00,1,1,1,1,1,
347, 1/4 14:45:00,0.6,1,0.8,0.6,0.8,
348, 1/4 15:0:00,0.8,0.8,0.8,0.6,0.6,
349, 1/4 15:15:00,0.6,0.4,0.6,0.8,0.6,
350, 1/4 15:30:00,0.4,0.6,0.4,0.4,0.6,
351, 1/4 15:45:00,0.4,0.6,0.4,0.8,0.6,
352, 1/4 16:0:00,0.4,0.2,0.4,0.8,0.4,
353, 1/4 16:15:00,0.4,0.2,0.4,0.8,0.4,
354, 1/4 16:30:00,0.4,0.2,0.4,0.8,0.4,
355, 1/4 16:45:00,0.4,0.2,0.4,0.8,0.4,
356, 1/4 17:0:00,0.4,0.2,0.4,0.8,0.4,
357, 1/4 17:15:00,0.4,0.2,0.4,0.6,0.4,
358, 1/4 17:30:00,0.4,0.2,0.4,0.6,0.4,
359, 1/4 17:45:00,0.2,0.2,0.4,0.6,0.4,
360, 1/4 18:0:00,0.2,0.2,0.4,0.4,0,
361, 1/4 18:15:00,0,0.2,0.2,0,0,
362, 1/4 18:30:00,0,0.2,0,0,0,
363, 1/4 18:45:00,0,0,0,0,0,
364, 1/4 19:0:00,0,0,0,0,0,
365, 1/4 19:15:00,0,0,0,0,0,
366, 1/4 19:30:00,0,0,0,0,0,
367, 1/4 19:45:00,0,0,0,0,0,
368, 1/4 20:0:00,0,0,0,0,0,
369, 1/4 20:15:00,0,0,0,0,0,
370, 1/4 20:30:00,0,0,0,0,0,
371, 1/4 20:45:00,0,0,0,0,0,
372, 1/4 21:0:00,0,0,0,0,0,
373, 1/4 21:15:00,0,0,0,0,0,
374, 1/4 21:30:00,0,0,0,0,0,
375, 1/4 21:45:00,0,0,0,0,0,
376, 1/4 22:0:00,0,0,0,0,0,
377, 1/4 22:15:00,0,0,0,0,0,
378, 1/4 22:30:00,0,0,0,0,0,
379, 1/4 22:45:00,0,0,0,0,0,
380, 1/4 23:0:00,0,0,0,0,0,
381, 1/4 23:15:00,0,0,0,0,0,
382, 1/4 23:30:00,0,0,0,0,0,
383, 1/4 23:45:00,0,0,0,0,0,
384, 1/5 0:0:00,0,0,0,0,0,
385, 1/5 0:15:00,0,0,0,0,0,
386, 1/5 0:30:00,0,0,0,0,0,
387, 1/5 0:45:00,0,0,0,0,0,
388, 1/5 1:0:00,0,0,0,0,0,
389, 1/5 1:15:00,0,0,0,0,0,
390, 1/5 1:30:00,0,0,0,0,0,
391, 1/5 1:45:00,0,0,0,0,0,
392, 1/5 2:0:00,0,0,0,0,0,
393, 1/5 2:15:00,0,0,0,0,0,
394, 1/5 2:30:00,0,0,0,0,0,
395, 1/5 2:45:00,0,0,0,0,0,
396, 1/5 3:0:00,0,0,0,0,0,
397, 1/5 3:15:00,0,0,0,0,0,
398, 1/5 3:30:00,0,0,0,0,0,
399, 1/5 3:45:00,0,0,0,0,0,
400, 1/5 4:0:00,0,0,0,0,0,
401, 1/5 4:15:00,0,0,0,0,0,
402, 1/5 4:30:00,0,0,0,0,0,
403, 1/5 4:45:00,0,0,0,0,0,
404, 1/5 5:0:00,0,0,0,0,0,
405, 1/5 5:15:00,0,0,0,0,0,
406, 1/5 5:30:00,0,0,0,0,0,
407, 1/5 5:45:00,0,0,0,0,0,
408, 1/5 6:0:00,0,0,0,0,0,
409, 1/5 6:15:00,0,0,0,0,0,
410, 1/5 6:30:00,0,0,0,0,0,
411, 1/5 6:45:00,0,0,0,0,0,
412, 1/5 7:0:00,0,0,0,0,0,
413, 1/5 7:15:00,0,0,0,0,0,
414, 1/5 7:30:00,0,0,0,0,0,
415, 1/5 7:45:00,0,0,0,0,0,
416, 1/5 8:0:00,0,0,0,0,0,
417, 1/5 8:15:00,0,0,0,0.2,0,
418, 1/5 8:30:00,0.2,0.4,0.4,0.6,0.2,
419, 1/5 8:45:00,0.8,0.8,0.6,1,0.4,
420, 1/5 9:0:00,0.6,0.8,0.8,0.8,0.8,
421, 1/5 9:15:00,0.6,1,0.4,0.6,1,
422, 1/5 9:30:00,0.8,0.8,0.4,0.6,1,
423, 1/5 9:45:00,0.6,0.6,0.6,0.8,1,
424, 1/5 10:0:00,0.6,0.6,0.6,0.8,1,
425, 1/5 10:15:00,0.6,0.6,0.6,0.8,1,
426, 1/5 10:30:00,0.6,0.6,0.6,0.8,1,
427, 1/5 10:45:00,0.6,0.6,0.6,0.8,1,
428, 1/5 11:0:00,0.6,0.6,0.6,0.8,1,
429, 1/5 11:15:00,0.6,0.6,0.6,0.8,0.8,
430, 1/5 11:30:00,0.6,0.6,0.6,0.8,0.6,
431, 1/5 11:45:00,0.6,0.6,0.4,0.6,0.4,
432, 1/5 12:0:00,0.6,0.6,0.2,0.4,0.4,
433, 1/5 12:15:00,0.6,0.2,0.2,0.2,0.8,
434, 1/5 12:30:00,0,0.2,0.6,0.4,0.8,
435, 1/5 12:45:00,0,0.6,0.6,0.8,0.8,
436, 1/5 13:0:00,0.4,0.6,0.8,0.8,0.8,
437, 1/5 13:15:00,1,1,0.8,0.6,1,
438, 1/5 13:30:00,1,1,1,0.8,1,
439, 1/5 13:45:00,1,1,1,0.8,1,
440, 1/5 14:0:00,1,1,1,1,1,
441, 1/5 14:15:00,0.8,1,1,1,1,
442, 1/5 14:30:00,0.6,1,1,1,1,
443, 1/5 14:45:00,0.8,0.8,0.8,1,0.8,
444, 1/5 15:0:00,0.4,0.6,0.4,0.6,0.6,
445, 1/5 15:15:00,0.6,0.4,0.2,0.8,0.2,
446, 1/5 15:30:00,0.4,0.6,0.2,0.8,0.4,
447, 1/5 15:45:00,0.4,0.6,0.2,0.6,0.2,
448, 1/5 16:0:00,0.4,0.6,0.2,0.8,0.2,
